date,filtered_mean,filtered_variance,smoothed_mean,smoothed_variance,simple_return
2017-02-10,0.0014799573952477998,3.931142812743355e-5,0.0013438691949553229,1.60377582254247e-5,0.0014810530726456772
2017-02-13,6.905329035880332e-7,3.931142812743355e-5,-6.411884198961193e-5,1.60377582254247e-5,6.905331420004046e-7
2017-02-14,4.4520688881604775e-4,3.931142812743355e-5,2.2993695088725997e-4,1.60377582254247e-5,4.453060081119897e-4
2017-02-15,7.65977959934107e-4,3.931142812743355e-5,5.999081267688236e-4,1.60377582254247e-5,7.662713959686318e-4
2017-02-16,7.368833006225154e-5,3.931142812743355e-5,3.064941698940863e-4,1.60377582254247e-5,7.369104511401048e-5
2017-02-17,-4.066228500755032e-4,3.931142812743355e-5,-8.541482239858395e-4,1.60377582254247e-5,-4.065401902085819e-4
2017-02-21,0.0013752952902549435,3.931142812743355e-5,0.0017399600158894857,1.60377582254247e-5,0.0013762414425191327
2017-02-22,-0.001774759399627829,3.931142812743355e-5,-0.0018039943575068763,1.60377582254247e-5,-0.001773185445432257
2017-02-23,-2.410368638158391e-4,3.931142812743355e-5,7.603763102574041e-4,1.60377582254247e-5,-2.4100781676483773e-4
2017-02-24,-0.003712059881411453,3.931142812743355e-5,-0.0034676903616040373,1.60377582254247e-5,-0.003705178704210277
2017-02-27,-3.402313953847322e-5,3.931142812743355e-5,5.052449869413418e-4,1.60377582254247e-5,-3.402256075801802e-5
2017-02-28,-9.859916691723814e-4,3.931142812743355e-5,-0.0019028068097553025,1.60377582254247e-5,-9.85505739107384e-4
2017-03-01,0.0033683931644028276,3.931142812743355e-5,0.0036211277138375937,1.60377582254247e-5,0.00337407257569744
2017-03-02,-0.0019152230188354256,3.931142812743355e-5,-0.0021437451453628457,1.60377582254247e-5,-0.0019133901495340666
2017-03-03,0.00164083223426273,3.931142812743355e-5,0.00152017389213091,1.60377582254247e-5,0.0016421791360523574
2017-03-06,-1.3614235370579915e-4,3.931142812743355e-5,-1.7843578464458879e-4,1.60377582254247e-5,-1.3613308675608504e-4
2017-03-07,-2.829053948750716e-4,3.931142812743355e-5,2.0058268880406688e-4,1.60377582254247e-5,-2.8286538091737423e-4
2017-03-08,-0.0016378517060237816,3.931142812743355e-5,-0.0016126158786825872,1.60377582254247e-5,-0.00163651115889063
2017-03-09,4.580413698981109e-4,3.931142812743355e-5,5.162585088614084e-4,1.60377582254247e-5,4.5814628686446923e-4
2017-03-10,2.3634996486478996e-5,3.931142812743355e-5,-3.7622153711319457e-4,1.60377582254247e-5,2.3635275795186317e-5
2017-03-13,5.796646052027603e-4,3.931142812743355e-5,0.0014114823126396845,1.60377582254247e-5,5.798326431969425e-4
2017-03-14,-0.0027159564235755516,3.931142812743355e-5,-0.003168917633877492,1.60377582254247e-5,-0.0027122715506677775
2017-03-15,0.0029497949898784227,3.931142812743355e-5,0.0026135612477367256,1.60377582254247e-5,0.0029541499161132023
2017-03-16,-1.925036342957982e-4,3.931142812743355e-5,1.0302724355235873e-4,1.60377582254247e-5,-1.9248510666003416e-4
2017-03-17,-0.0010522358998192466,3.931142812743355e-5,-9.784647444179017e-4,1.60377582254247e-5,-0.0010516824937464309
2017-03-20,-4.48353410134752e-4,3.931142812743355e-5,1.2723145993566253e-4,1.60377582254247e-5,-4.4825291476424667e-4
2017-03-21,-0.0018811971631733334,3.931142812743355e-5,-0.0018785243984377348,1.60377582254247e-5,-0.0018794288208306975
2017-03-22,0.0010813483463415104,3.931142812743355e-5,6.864198743308215e-4,1.60377582254247e-5,0.0010819332142608662
2017-03-23,0.0010166235076517999,3.931142812743355e-5,0.0010026977049188443,1.60377582254247e-5,0.0010171404444918597
2017-03-24,-1.4538013793733456e-4,3.931142812743355e-5,-3.2661833059622865e-4,1.60377582254247e-5,-1.4536957075717005e-4
2017-03-27,0.0010213796098083481,3.931142812743355e-5,6.97509315691707e-4,1.60377582254247e-5,0.0010219013955941048
2017-03-28,0.0011319475257393348,3.931142812743355e-5,7.72494861783231e-4,1.60377582254247e-5,0.0011325884201367487
2017-03-29,5.833181025856875e-4,3.931142812743355e-5,8.579751780526906e-4,1.60377582254247e-5,5.834882656747808e-4
2017-03-30,-0.0013697122242813677,3.931142812743355e-5,-0.0011913248718877685,1.60377582254247e-5,-0.0013687745966348697
2017-03-31,-9.027640307660782e-5,3.931142812743355e-5,-1.2690399738276062e-4,1.60377582254247e-5,-9.027232828473508e-5
2017-04-03,5.872070210758524e-4,3.931142812743355e-5,1.6349131910110262e-4,1.60377582254247e-5,5.873794608697303e-4
2017-04-04,0.0011296983691378756,3.931142812743355e-5,0.0012877434646638443,1.60377582254247e-5,0.0011303367186987767
2017-04-05,-7.163669620647938e-4,3.931142812743355e-5,-9.792609954644162e-4,1.60377582254247e-5,-7.161104325127399e-4
2017-04-06,0.0010280985079810473,3.931142812743355e-5,0.0011987633464723207,1.60377582254247e-5,0.0010286271824131443
2017-04-07,-7.480565925322706e-4,3.931142812743355e-5,-9.864993423102102e-4,1.60377582254247e-5,-7.477768679536867e-4
2017-04-10,0.0011800858850977273,3.931142812743355e-5,0.001123639324107343,1.60377582254247e-5,0.0011807824604250783
2017-04-11,-3.8845357438455075e-4,3.931142812743355e-5,-2.3606128244295168e-4,1.60377582254247e-5,-3.883781360631833e-4
2017-04-12,-0.0010892390008469203,3.931142812743355e-5,-3.97571723472364e-4,1.60377582254247e-5,-0.0010886459953741712
2017-04-13,-0.0014233968004241813,3.931142812743355e-5,-0.0020537468718900705,1.60377582254247e-5,-0.0014223842516749574
2017-04-17,0.0026874658356055366,3.931142812743355e-5,0.0027654599030272897,1.60377582254247e-5,0.0026910803091138025
2017-04-18,-0.0017075552689228902,3.931142812743355e-5,-0.001271199150504945,1.60377582254247e-5,-0.0017060982258698676
2017-04-19,-5.875910111872287e-4,3.931142812743355e-5,-9.181886558771785e-4,1.60377582254247e-5,-5.874184133962679e-4
2017-04-20,0.0012796532123625847,3.931142812743355e-5,0.0013915973925528683,1.60377582254247e-5,0.0012804723178876376
2017-04-21,-5.300609258088684e-4,3.931142812743355e-5,-8.709909540493184e-4,1.60377582254247e-5,-5.299204683344438e-4
2017-04-24,0.001644109114316356,3.931142812743355e-5,0.0014070141844569441,1.60377582254247e-5,0.0016454614027079373
2017-04-25,3.38390564397985e-5,3.931142812743355e-5,2.3391589261490063e-4,1.60377582254247e-5,3.383962898717563e-5
2017-04-26,-0.0014661716866370546,3.931142812743355e-5,-7.231586244841472e-4,1.60377582254247e-5,-0.0014650973820321544
2017-04-27,-0.0017804828402332262,3.931142812743355e-5,-0.002096679705171264,1.60377582254247e-5,-0.00177889872096626
2017-04-28,0.001724634546520585,3.931142812743355e-5,0.0017817357938078081,1.60377582254247e-5,0.0017261225839975136
2017-05-01,-6.465752571694786e-4,3.931142812743355e-5,-8.408101200449083e-4,1.60377582254247e-5,-6.463662724317532e-4
2017-05-02,8.575798693768858e-4,3.931142812743355e-5,9.290789821925129e-4,1.60377582254247e-5,8.57947696132566e-4
2017-05-03,-0.0014160528487012513,3.931142812743355e-5,-5.711986233973545e-4,1.60377582254247e-5,-0.0014150507189447659
2017-05-04,-0.0018624237662158392,3.931142812743355e-5,-0.0024769435288601884,1.60377582254247e-5,-0.0018606905312463784
2017-05-05,0.0033826870584330974,3.931142812743355e-5,0.0028716428843544826,1.60377582254247e-5,0.0033884148008664905
2017-05-08,1.2008837095445917e-4,3.931142812743355e-5,5.637853930153564e-4,1.60377582254247e-5,1.2009558185144265e-4
2017-05-09,-0.0013026221055185373,3.931142812743355e-5,-0.0016203643509439501,1.60377582254247e-5,-0.0013017740616104723
2017-05-10,0.00134688638731472,3.931142812743355e-5,0.00161044924719896,1.60377582254247e-5,0.0013477938461539107
2017-05-11,-0.0016449667796756523,3.931142812743355e-5,-0.0014343875758487698,1.60377582254247e-5,-0.0016436145633744736
2017-05-12,2.6793420113480206e-4,3.931142812743355e-5,-1.3941905235451276e-4,1.60377582254247e-5,2.679700987089362e-4
2017-05-15,0.0013289620869096812,3.931142812743355e-5,0.0013477356041177446,1.60377582254247e-5,0.0013298455483428118
2017-05-16,-0.0016955465388104908,3.931142812743355e-5,-5.583047329953942e-4,1.60377582254247e-5,-0.0016941099118484848
2017-05-17,-0.003703200549373042,3.931142812743355e-5,-0.0034120634741506154,1.60377582254247e-5,-0.0036963521584817416
2017-05-18,0.0010973596836420343,3.931142812743355e-5,3.358568651830186e-4,1.60377582254247e-5,0.0010979620030799886
2017-05-19,0.002509784458825273,3.931142812743355e-5,0.002298787308244215,1.60377582254247e-5,0.002512936604357252
2017-05-23,-4.2238753645987726e-4,3.931142812743355e-5,-0.00017901931615968251,1.60377582254247e-5,-4.2229834340290484e-4
2017-05-24,-7.688547659679153e-4,3.931142812743355e-5,-7.081502590626049e-4,1.60377582254247e-5,-7.685592728776669e-4
2017-05-25,8.007361960931788e-5,3.931142812743355e-5,6.881061929178825e-5,1.60377582254247e-5,8.007682558708318e-5
2017-05-26,7.356413342733675e-5,3.931142812743355e-5,1.0382640289891308e-5,1.60377582254247e-5,7.35668393345712e-5
2017-05-29,5.676462447255738e-5,3.931142812743355e-5,1.9719677648037e-4,1.60377582254247e-5,5.676623561434724e-5
2017-05-30,-7.841051100042232e-4,3.931142812743355e-5,-5.197912466027333e-4,1.60377582254247e-5,-7.837977799241003e-4
2017-05-31,-1.2920460904394538e-4,3.931142812743355e-5,-6.487352552940558e-4,1.60377582254247e-5,-1.291962624879739e-4
2017-06-01,0.0018969611436233389,3.931142812743355e-5,0.0018930854777445365,1.60377582254247e-5,0.0018987615126435653
2017-06-02,-9.530050013143252e-4,3.931142812743355e-5,-6.87978949007704e-4,1.60377582254247e-5,-9.525510362697887e-4
2017-06-05,-2.4280116616077476e-4,3.931142812743355e-5,-5.887835333552408e-4,1.60377582254247e-5,-2.4277169234310225e-4
2017-06-06,9.165171595463531e-4,3.931142812743355e-5,0.001318692990826236,1.60377582254247e-5,9.169372897406269e-4
