Date,EqualWeight,Omega,CVaR,MV,MVEU,scenario
2024-04-08,1.0239231675942966,1.0666909300050174,1.0344750955759245,1.0344693696696499,1.0339152854064575,gaussian
2024-04-09,1.0246867741513295,1.066893843457191,1.0346721914873735,1.0346661537099593,1.0341197982480432,gaussian
2024-04-10,1.023703875130175,1.0670967955089892,1.0348683709588862,1.0348629751839131,1.0343003030964473,gaussian
2024-04-11,1.0236141872028564,1.0672997861677542,1.0350650754113724,1.0350598340986321,1.034493135441936,gaussian
2024-04-12,1.022597872358551,1.0675028154408301,1.035261310540408,1.0352567304612386,1.0346732306578565,gaussian
2024-04-15,1.0221143702062458,1.0677058833355626,1.035457874023909,1.0354536642788563,1.0348606963699098,gaussian
2024-04-16,1.0218275452357035,1.0679089898592984,1.0356548461044701,1.0356506355586101,1.0350535854949237,gaussian
2024-04-17,1.0221073267086336,1.0681121350193858,1.035851855654446,1.0358476443076263,1.0352511853839648,gaussian
2024-04-18,1.0224477227502398,1.0683153188231747,1.0360489026809643,1.0360446905330325,1.035449322497048,gaussian
2024-04-19,1.0230325021716256,1.068518541278016,1.036245987191154,1.0362417742419578,1.0356495127259853,gaussian
2024-04-22,1.0233540812710793,1.0687218023912621,1.0364431091921456,1.0364388954415327,1.0358475683556811,gaussian
2024-04-23,1.024167132887828,1.068925102170267,1.0366402686910707,1.0366360541388886,1.036049713575888,gaussian
2024-04-24,1.0232944603235246,1.069128440622386,1.0368374656950627,1.0368332503411588,1.0362380012241539,gaussian
2024-04-25,1.0237304268039926,1.0693318177549758,1.037034700211256,1.0370304840554778,1.036437112333601,gaussian
2024-04-26,1.0241999670355946,1.0695352335753943,1.0372319722467864,1.0372277552889815,1.036636537065709,gaussian
2024-04-29,1.0244285228457561,1.069738688091001,1.0374292818087911,1.0374250640488067,1.0368340114313268,gaussian
2024-04-30,1.0228287636902618,1.0699421813091567,1.0376266289044087,1.0376224103420923,1.037016448678219,gaussian
2024-05-01,1.023481613376274,1.0701416634544092,1.0378200860738902,1.0378158667250565,1.0372136091188835,gaussian
2024-05-02,1.0239513497279444,1.070341182791509,1.0380135793119105,1.038009359176413,1.0374092918987416,gaussian
2024-05-03,1.0246359506024063,1.0705407393273902,1.0382071086251945,1.0382028877028866,1.0376067831675593,gaussian
2024-05-06,1.0262963726306256,1.0707403330689884,1.0384006740204679,1.0383964523112028,1.0378123581936893,gaussian
2024-05-07,1.026122661123915,1.07093996402324,1.0385942755044582,1.0385900530080892,1.0380028427733183,gaussian
2024-05-08,1.0261213728026854,1.0711396321970832,1.0387879130838935,1.0387836898002738,1.038194782941761,gaussian
2024-05-09,1.0268852236916581,1.0713393375974574,1.0389815867655037,1.0389773626944867,1.0383930649746091,gaussian
2024-05-10,1.0264257761096836,1.071539080231303,1.0391752965560197,1.0391710716974587,1.0385813031909374,gaussian
2024-05-13,1.02640430830003,1.071738860105562,1.0393690424621738,1.0393648168159217,1.0387731839929173,gaussian
2024-05-14,1.0264453701467742,1.0719386772271775,1.0395628244906994,1.0395585980566096,1.0389656157638696,gaussian
2024-05-15,1.026785062046641,1.072138531603094,1.0397566426483313,1.0397524154262567,1.0391605455649773,gaussian
2024-05-16,1.0268946129055065,1.0723384232402573,1.0399504969418056,1.0399462689315992,1.0393536136235426,gaussian
2024-05-17,1.0278948792915747,1.0725383521456144,1.0401443873778593,1.0401401585793744,1.0395540615043521,gaussian
2024-05-21,1.0277513624442218,1.0727383183261137,1.040338313963231,1.0403340843763205,1.0397451167568548,gaussian
2024-05-22,1.0272497203958377,1.0729383217887047,1.0405322767046603,1.0405280463291773,1.039933255525717,gaussian
2024-05-23,1.02670970023458,1.0731383625403386,1.0407262756088884,1.0407220444446859,1.0401211098196745,gaussian
2024-05-24,1.027646852689374,1.0733384405879676,1.0409203106826574,1.0409160787295884,1.0403211863454798,gaussian
2024-05-27,1.0277941427135717,1.073538555938545,1.041114381932711,1.0411101491906283,1.0405147805092172,gaussian
2024-05-28,1.0272800262851793,1.073738708599026,1.041308489365794,1.0413042558345504,1.0407029558412075,gaussian
2024-05-29,1.0255106466799628,1.0739388985763665,1.0415026329886523,1.0414983986681008,1.040880803749742,gaussian
2024-05-30,1.0271015413471491,1.074139125877524,1.0416968128080333,1.0416925776980266,1.041086440840778,gaussian
2024-05-31,1.0278692091132762,1.074339390509457,1.0418910288306853,1.0418867929310762,1.0412853006354867,gaussian
2024-06-03,1.026933638845685,1.0745396924791257,1.0420852810633583,1.0420810443739998,1.0414701375337192,gaussian
2024-06-04,1.02654932970512,1.0747400317934916,1.0422795695128033,1.0422753320335483,1.041659554498509,gaussian
2024-06-05,1.0277085026183264,1.074940408459517,1.0424738941857727,1.0424696559164737,1.0418617634295337,gaussian
2024-06-06,1.0279702618921347,1.075140822484166,1.0426682550890203,1.0426640160295297,1.0420565895474272,gaussian
2024-06-07,1.026787790189179,1.075341273874404,1.0428626522293005,1.0428584123794713,1.0422395252273386,gaussian
2024-06-10,1.0275934746885833,1.075541762637197,1.0430570856133696,1.0430528449730545,1.0424389215690468,gaussian
2024-06-11,1.0264714576507314,1.0757422887795134,1.043251555247985,1.0432473138170366,1.0426224203816263,gaussian
2024-06-12,1.0273261692973497,1.0759428523083219,1.0434460611399055,1.0434418189181762,1.042822297703621,gaussian
2024-06-13,1.0257295895046363,1.0761434532305931,1.0436406032958907,1.0436363602832333,1.0430019373560915,gaussian
2024-06-14,1.025968095773648,1.0763440915532987,1.0438351817227018,1.0438309379189687,1.0431967882443107,gaussian
2024-06-17,1.0257332705391033,1.0765447672834116,1.0440297964271013,1.044025551832145,1.0433877544359464,gaussian
2024-06-18,1.0260547439338568,1.0767454804279062,1.0442244474158526,1.0442202020295257,1.043583364900214,gaussian
2024-06-19,1.0255505525511106,1.076946230993758,1.044419134695721,1.044414888517876,1.0437721702049476,gaussian
2024-06-20,1.0261820428742254,1.0771470189879442,1.0446138582734725,1.0446096113039616,1.0439704235676779,gaussian
2024-06-21,1.025976279324502,1.0773478444174427,1.0448086181558747,1.0448043703945502,1.0441617726340853,gaussian
2024-06-24,1.0278185370116857,1.0775487072892331,1.045003414349696,1.0449991657964104,1.04437013589399,gaussian
2024-06-25,1.0270850061036954,1.0777496076102964,1.0451982468617067,1.0451939975163123,1.0445571923671373,gaussian
2024-06-26,1.0274447470030674,1.0779505453876144,1.0453931156986778,1.045388865561027,1.0447533356041432,gaussian
2024-06-27,1.0282991364268586,1.0781515206281707,1.0455880208673818,1.045583769937327,1.0449536120537564,gaussian
2024-06-28,1.0278094287543937,1.0783525333389499,1.0457829623745927,1.045778710651986,1.0451427942928817,gaussian
2024-07-02,1.028507497805492,1.0785535835269382,1.0459779402270852,1.045973687711779,1.0453418479843926,gaussian
2024-07-03,1.0299368605233237,1.078754671199123,1.0461729544316358,1.0461687011234821,1.0455469904880974,gaussian
2024-07-04,1.02976981192923,1.0789557963624925,1.0463680049950221,1.0463637508938732,1.0457389549119838,gaussian
2024-07-05,1.0289133425671113,1.079156959024037,1.0465630919240227,1.0465588370297307,1.0459252510527315,gaussian
2024-07-08,1.029651172121755,1.0793581591907477,1.046758215225418,1.046753959537835,1.0461247768143787,gaussian
2024-07-09,1.0291011824308067,1.079559396869617,1.046953374905989,1.046949118424967,1.0463136774839696,gaussian
2024-07-10,1.0310867634751937,1.079760672067639,1.0471485709725183,1.0471443136979097,1.0465236107633993,gaussian
2024-07-11,1.0317151106327338,1.0799619847918085,1.0473438034317901,1.0473395453634469,1.0467223325583008,gaussian
2024-07-12,1.0323671590131878,1.0801633350491222,1.0475390722905893,1.0475348134283633,1.0469212848084164,gaussian
2024-07-15,1.032731575393618,1.0803647228465778,1.0477343775557024,1.0477301178994456,1.0471178953071363,gaussian
2024-07-16,1.0340682962184282,1.0805661481911741,1.047929719233917,1.0479254587834814,1.0473182195599522,gaussian
2024-07-17,1.0330395430672834,1.0807676110899118,1.048125097332022,1.0481208360872596,1.0475080474312684,gaussian
2024-07-18,1.0327791124864685,1.0809691115497926,1.0483205118568077,1.0483162498175704,1.0477013284199428,gaussian
2024-07-19,1.0327780741440296,1.0811706495778193,1.0485159628150655,1.0485116999812052,1.0478958010093231,gaussian
2024-07-22,1.033890041535497,1.081372225180996,1.0487114502135881,1.0487071865849567,1.0480952717990049,gaussian
2024-07-23,1.0333823253094203,1.0815738383663287,1.0489069740591697,1.0489027096356187,1.04828756059938,gaussian
2024-07-24,1.032703069990377,1.081775489140824,1.0491025343586051,1.0490982691399866,1.0484791189570593,gaussian
2024-07-25,1.032845407835539,1.0819771775114901,1.0492981311186913,1.049293865104857,1.0486743755332266,gaussian
2024-07-26,1.034053438160934,1.0821789034853366,1.0494937643462259,1.0494894975370275,1.0488744227706865,gaussian
2024-07-29,1.0336462979448935,1.0823806670693745,1.0496894340480079,1.0496851664432971,1.0490673031378681,gaussian
2024-07-30,1.0341288138269276,1.0825824682706155,1.0498851402308378,1.0498808718304662,1.04926418570348,gaussian
