testing_start,testing_end,model,Return,Std,Sharpe,CVaR,Omega,Sortino,NbStocks,HHI,scenario
2018-01-05,2018-04-05,MV,-0.00028760086681512087,0.0021289123923660977,-0.13509286142840193,-0.0005057103323273666,0.6898649624942649,-0.17315201708648376,2.0,0.5740638718519564,unfiltered
2018-01-05,2018-04-05,MVEU,-0.00028760087148615407,0.002128912422448304,-0.1350928617135907,-0.0005057103400799456,0.6898649619459035,-0.17315201745149672,2.0,0.574063868583006,unfiltered
2018-07-06,2018-10-04,EqualWeight,-9.406493517484097e-5,0.002209770273366247,-0.04256774394541358,-0.0002890945118248824,0.9023243090704445,-0.07171235118446909,2.0,0.5,unfiltered
2018-07-06,2018-10-04,Omega,5.1597054450058504e-5,9.080986147103657e-5,0.5681877894562715,4.3659197737635825e-5,4.126802870882748,1.101739443173525,2.0,0.9595332953849298,unfiltered
2018-07-06,2018-10-04,CVaR,-1.2356564501246776e-5,0.001021061756610563,-0.012101681824089331,-0.00010237682641968167,0.9712186642554437,-0.02039201565347425,2.0,0.6445964427415449,unfiltered
2018-07-06,2018-10-04,MV,-1.2356564501246776e-5,0.001021061756610563,-0.012101681824089331,-0.00010237682641968167,0.9712186642554437,-0.02039201565347425,2.0,0.6445964427415449,unfiltered
2018-07-06,2018-10-04,MVEU,-1.2356564681155103e-5,0.0010210617682642378,-0.01210168186216662,-0.00010237682762713845,0.9712186641661967,-0.020392015717630902,2.0,0.6445964564217229,unfiltered
2019-04-08,2019-07-08,EqualWeight,7.050413018371952e-5,0.0022604284312604805,0.031190604935191144,-0.00014646619746648732,1.0816545598303418,0.048873586060240136,2.0,0.5,unfiltered
2019-04-08,2019-07-08,Omega,6.647737833412415e-5,3.924647722954126e-5,1.69384319375513,6.27040936701044e-5,67.71825964350803,8.642368261279362,2.0,0.9827824876304456,unfiltered
2019-04-08,2019-07-08,CVaR,6.790197028706833e-5,0.0008250602428163036,0.08229940889563192,-1.1296571053777199e-5,1.2296519856189123,0.13180562868005313,2.0,0.7016089154554028,unfiltered
2019-04-08,2019-07-08,MV,6.790197028706833e-5,0.0008250602428163036,0.08229940889563192,-1.1296571053777199e-5,1.2296519856189123,0.13180562868005313,2.0,0.7016089154554028,unfiltered
2019-04-08,2019-07-08,MVEU,6.790197035626177e-5,0.0008250602683678586,0.08229940643073995,-1.1296573437115903e-5,1.2296519780388462,0.1318056247319917,2.0,0.7016089088406804,unfiltered
2019-10-08,2020-01-08,EqualWeight,0.0003875849392106069,0.0014980384726298954,0.2587282945612061,0.00023507458423832893,1.948531475242966,0.4173968398212587,2.0,0.5,unfiltered
2019-10-08,2020-01-08,Omega,6.801949708069995e-5,1.2482237978356304e-5,5.449303017507198,6.674872161017044e-5,Inf,NaN,2.0,0.9917023262221101,unfiltered
2019-10-08,2020-01-08,CVaR,0.000455206761793991,0.001812390423415644,0.25116374259807944,0.00027069327173774046,1.911358894762764,0.4016671943079667,2.0,0.5220169111514891,unfiltered
2019-10-08,2020-01-08,MV,0.000455206761793991,0.001812390423415644,0.25116374259807944,0.00027069327173774046,1.911358894762764,0.4016671943079667,2.0,0.5220169111514891,unfiltered
2019-10-08,2020-01-08,MVEU,0.0004552067643561269,0.0018123904353260522,0.25116374236119515,0.00027069327308731705,1.9113588936047987,0.4016671939291355,2.0,0.5220169128202191,unfiltered
2020-01-09,2020-04-07,EqualWeight,-0.001452690961030109,0.018824252924568616,-0.07717124110323223,-0.0037490633749109074,0.7699404150139342,-0.0845750985823958,2.0,0.5,unfiltered
2020-01-09,2020-04-07,Omega,-0.002966348821741426,0.03764931501612462,-0.07878891874848147,-0.007559792446410216,0.7655996469860694,-0.08674266838622045,1.0,1.0,unfiltered
2020-01-09,2020-04-07,CVaR,-0.00010855029992834512,0.002107487152602809,-0.051506980621107125,-0.00036510453824373283,0.8415706770529569,-0.0562120099747861,2.0,0.8942793219935392,unfiltered
2020-01-09,2020-04-07,MV,-0.00010855029992834512,0.002107487152602809,-0.051506980621107125,-0.00036510453824373283,0.8415706770529569,-0.0562120099747861,2.0,0.8942793219935392,unfiltered
2020-01-09,2020-04-07,MVEU,-0.00010855052279946019,0.0021074899244211084,-0.05150701862988843,-0.00036510509934599894,0.8415705674223765,-0.05621205144926363,2.0,0.8942791914486051,unfiltered
2020-10-08,2021-01-08,EqualWeight,0.0007596212386452609,0.0037360954220325773,0.20331954964683377,0.0004058329508104428,1.7002581340927803,0.2516477973981093,2.0,0.5,unfiltered
2020-10-08,2021-01-08,Omega,3.967093789900406e-6,3.584512866978495e-6,1.1067316361021746,3.6118482635632343e-6,13.461990783237118,1.3538516858058356,2.0,0.9990425488505492,unfiltered
2020-10-08,2021-01-08,CVaR,0.0005478662912172568,0.0026901377872277704,0.2036573345121633,0.00029311960303869054,1.701697461393867,0.25206753794894066,2.0,0.539188493616613,unfiltered
2020-10-08,2021-01-08,MV,0.0005478662912172568,0.0026901377872277704,0.2036573345121633,0.00029311960303869054,1.701697461393867,0.25206753794894066,2.0,0.539188493616613,unfiltered
2020-10-08,2021-01-08,MVEU,0.0005478662920200237,0.0026901377911930226,0.20365733451038426,0.00029311960346598817,1.701697461386283,0.25206753794672987,2.0,0.539188493318887,unfiltered
2021-01-11,2021-04-09,EqualWeight,0.0005213929073107941,0.003781164821099251,0.13789213958655627,0.00013005981075564222,1.4319517618580564,0.2041803525211001,2.0,0.5,unfiltered
2021-01-11,2021-04-09,Omega,4.316349745800246e-6,4.989911771773515e-6,0.8650152433990088,3.8032488290773174e-6,9.005665523479616,1.2870882015704075,2.0,0.9987289979229161,unfiltered
2021-01-11,2021-04-09,CVaR,0.00021278358042860364,0.001527392185481506,0.13931168592533044,5.470549035460712e-5,1.4371707955928232,0.20628355059495623,2.0,0.6776531929144569,unfiltered
2021-01-11,2021-04-09,MV,0.00021278358042860364,0.001527392185481506,0.13931168592533044,5.470549035460712e-5,1.4371707955928232,0.20628355059495623,2.0,0.6776531929144569,unfiltered
2021-01-11,2021-04-09,MVEU,0.0002127835806595688,0.0015273921871682846,0.13931168592269666,5.470549041099853e-5,1.4371707955831228,0.20628355059105397,2.0,0.67765319264605,unfiltered
2021-04-12,2021-07-09,EqualWeight,0.00042361736311757967,0.0026447001808649617,0.1601759496908393,0.00015888824615210666,1.5088474433132788,0.2671876100886583,2.0,0.5,unfiltered
2021-04-12,2021-07-09,Omega,0.0008423877095237069,0.005289381603203569,0.15926015037627575,0.0003129514940348281,1.5053345248492973,0.2656800157390295,1.0,1.0,unfiltered
2021-04-12,2021-07-09,CVaR,6.081341672780624e-5,0.0003534673046245374,0.17204820907666102,2.541472109197742e-5,1.5547956534847192,0.29089101144379464,2.0,0.8752858300814143,unfiltered
2021-04-12,2021-07-09,MV,6.081341672780624e-5,0.0003534673046245374,0.17204820907666102,2.541472109197742e-5,1.5547956534847192,0.29089101144379464,2.0,0.8752858300814143,unfiltered
2021-04-12,2021-07-09,MVEU,6.0813416751020645e-5,0.0003534673047706509,0.17204820907121735,2.5414721100566866e-5,1.5547956534633538,0.29089101143469703,2.0,0.8752858300636187,unfiltered
2021-07-12,2021-10-08,EqualWeight,7.190981215051578e-5,0.0027375746524770203,0.026267708201290558,-0.0001785729232566674,1.0707867007975664,0.03532356853497487,2.0,0.5,unfiltered
2021-07-12,2021-10-08,Omega,0.0001383434585524537,0.0054750903973001565,0.02526779441316125,-0.0003626116327025752,1.0680014247349858,0.03397969272641734,1.0,1.0,unfiltered
2021-07-12,2021-10-08,CVaR,1.7531489211503425e-5,0.0004968200369453537,0.035287403703147646,-2.793063704254344e-5,1.0962511032811963,0.047443225089928695,2.0,0.8350004899712309,unfiltered
2021-07-12,2021-10-08,MV,1.7531489211503425e-5,0.0004968200369453537,0.035287403703147646,-2.793063704254344e-5,1.0962511032811963,0.047443225089928695,2.0,0.8350004899712309,unfiltered
2021-07-12,2021-10-08,MVEU,1.753148945173758e-5,0.0004968200468355954,0.035287403484221706,-2.7930637707229845e-5,1.0962511026555972,0.04744322479582048,2.0,0.8350004870867275,unfiltered
2021-10-12,2022-01-11,EqualWeight,0.0003442136742868492,0.003853936111398442,0.08931483665979806,-3.722034085277178e-5,1.2662015154887343,0.12112470784491684,2.0,0.5,unfiltered
2021-10-12,2022-01-11,Omega,0.0006833161762672045,0.00770773568775799,0.08865329636984037,-7.949020500137387e-5,1.2640040808078463,0.12023305742954107,1.0,1.0,unfiltered
2021-10-12,2022-01-11,CVaR,7.889001705386089e-5,0.0008386118886305128,0.09407214245756935,-4.1471701119130265e-6,1.2820754147461375,0.12822291251136633,2.0,0.8060976293448447,unfiltered
2021-10-12,2022-01-11,MV,7.889001705386089e-5,0.0008386118886305128,0.09407214245756935,-4.1471701119130265e-6,1.2820754147461375,0.12822291251136633,2.0,0.8060976293448447,unfiltered
2021-10-12,2022-01-11,MVEU,7.889001729065908e-5,0.0008386118913216573,0.09407214243805671,-4.147170141430951e-6,1.2820754146807964,0.12822291248492135,2.0,0.8060976287982995,unfiltered
2022-01-12,2022-04-11,EqualWeight,0.00021503633310739883,0.003894345699525331,0.05521757689195618,-0.00017329981457258706,1.149350126371052,0.09735267593818221,2.0,0.5,unfiltered
2022-01-12,2022-04-11,Omega,0.0004100823054572665,0.007788559254155538,0.0526518823412006,-0.00036685701875722174,1.1419683932774285,0.09286910931984636,1.0,1.0,unfiltered
2022-01-12,2022-04-11,CVaR,7.534969428105756e-5,0.0011054627467906783,0.06816122433777969,-3.4679391154272856e-5,1.1873111283839128,0.11990280611501823,2.0,0.7564518083187526,unfiltered
2022-01-12,2022-04-11,MV,7.534969428105756e-5,0.0011054627467906783,0.06816122433777969,-3.4679391154272856e-5,1.1873111283839128,0.11990280611501823,2.0,0.7564518083187526,unfiltered
2022-01-12,2022-04-11,MVEU,7.534969819606302e-5,0.00110546282474043,0.06816122307301978,-3.4679395018230255e-5,1.1873111246145442,0.11990280391737758,2.0,0.7564517948882474,unfiltered
2022-04-12,2022-07-12,EqualWeight,-0.0011523624180007938,0.006049399103364029,-0.19049204694727004,-0.0016864083295533155,0.6207666814564938,-0.28317439272475126,2.0,0.5,unfiltered
2022-04-12,2022-07-12,Omega,-0.002370594897470487,0.01210011747124172,-0.19591503166020216,-0.003438877485497995,0.6123501301663302,-0.2913047084232369,1.0,1.0,unfiltered
2022-04-12,2022-07-12,CVaR,-0.00036983541536911963,0.0021627707353142267,-0.17100074886827366,-0.0005607164284452345,0.6518862598317064,-0.25398010409091,2.0,0.7063043196563858,unfiltered
2022-04-12,2022-07-12,MV,-0.00036983541536911963,0.0021627707353142267,-0.17100074886827366,-0.0005607164284452345,0.6518862598317064,-0.25398010409091,2.0,0.7063043196563858,unfiltered
2022-04-12,2022-07-12,MVEU,-0.00036983541992865944,0.0021627707579670134,-0.17100074918541144,-0.0005607164350049025,0.6518862593139843,-0.25398010456556286,2.0,0.706304317286628,unfiltered
2023-04-14,2023-07-13,EqualWeight,-9.211867338734495e-6,0.003416789087741034,-0.002696059692939608,-0.00038996005571863556,0.9930608349969854,-0.0043761227991021565,2.0,0.5,unfiltered
2023-04-14,2023-07-13,Omega,0.00018159144597678758,8.468032314714548e-6,21.44434967037663,0.0001811975026629146,Inf,NaN,1.0,1.0,unfiltered
2023-04-14,2023-07-13,CVaR,0.00018159144597678758,8.468032314714548e-6,21.44434967037663,0.0001811975026629146,Inf,NaN,1.0,1.0,unfiltered
2023-04-14,2023-07-13,MV,0.00018159144597678758,8.468032314714548e-6,21.44434967037663,0.0001811975026629146,Inf,NaN,1.0,1.0,unfiltered
2023-04-14,2023-07-13,MVEU,0.00017994850439826088,3.1523920101222686e-5,5.70831621893628,0.00017646729879855,Inf,NaN,2.0,0.9914264163015752,unfiltered
2023-07-14,2023-10-13,EqualWeight,-0.0002129802652056821,0.003872823487708988,-0.05499353788821214,-0.0005681174822524985,0.866155794773287,-0.07483213026364362,2.0,0.5,unfiltered
2023-07-14,2023-10-13,Omega,0.00018479071617695102,9.763857837337498e-5,1.8925994136283073,0.00017574646253499168,72.86517149762587,12.250913349004886,2.0,0.9750299236354227,unfiltered
2023-07-14,2023-10-13,CVaR,0.0001951112966849879,2.763471670884106e-6,70.60368982272459,0.00019503419268354082,Inf,NaN,1.0,1.0,unfiltered
2023-07-14,2023-10-13,MV,0.0001951112966849879,2.763471670884106e-6,70.60368982272459,0.00019503419268354082,Inf,NaN,1.0,1.0,unfiltered
2023-07-14,2023-10-13,MVEU,0.00019218799652680681,2.7529709042112838e-5,6.981112522214178,0.00018957997578581675,Inf,NaN,2.0,0.9928623129507271,unfiltered
2023-10-16,2024-01-15,EqualWeight,0.0007362837120251811,0.0036650434209539984,0.20089358500247426,0.00023329686246778374,1.733036681534626,0.4129567742760954,2.0,0.5,unfiltered
2023-10-16,2024-01-15,Omega,0.00020600401375859862,9.260657136915689e-5,2.2245075129431835,0.00019325890130065723,Inf,NaN,2.0,0.9749844788900262,unfiltered
2023-10-16,2024-01-15,CVaR,0.00019299049391949448,5.59466799050021e-6,34.49543283840861,0.00019227633530073508,Inf,NaN,2.0,0.9985835953048288,unfiltered
2023-10-16,2024-01-15,MV,0.000192219332051253,2.7250664835370685e-6,70.53748347517639,0.0001920165164876142,Inf,NaN,1.0,1.0,unfiltered
2023-10-16,2024-01-15,MVEU,0.00019450593301837622,1.534570944163624e-5,12.674939126023032,0.00019239075622235044,Inf,NaN,2.0,0.9958060186022749,unfiltered
2024-01-16,2024-04-15,EqualWeight,0.0003574255831744808,0.0031805210726019786,0.1123795676920548,3.3977932443404746e-5,1.3580719055395158,0.14550871391481338,2.0,0.5,unfiltered
2024-01-16,2024-04-15,Omega,0.0001947241120772347,5.936019173616944e-5,3.280382127852614,0.00018872180524325962,549.730425670011,NaN,2.0,0.9815916971383303,unfiltered
2024-01-16,2024-04-15,CVaR,0.00019167005494860785,1.6386979722869971e-6,116.96484537727815,0.00019155596361979829,Inf,NaN,2.0,0.9998412281885813,unfiltered
2024-01-16,2024-04-15,MV,0.00019164373137381044,1.4757547210361843e-6,129.86150655120383,0.0001915632936181873,Inf,NaN,1.0,1.0,unfiltered
2024-01-16,2024-04-15,MVEU,0.00019218509695748614,1.0734246828471605e-5,17.903920044742478,0.00019109585765339957,Inf,NaN,2.0,0.9967398020038613,unfiltered
2024-04-16,2024-07-15,EqualWeight,0.00046477224987824636,0.003213152794195767,0.14464679386483273,0.00013497196282568808,1.4427085548242022,0.2294101848129647,2.0,0.5,unfiltered
2024-04-16,2024-07-15,Omega,0.00019289187823037215,6.69195551424857e-5,2.882444119953653,0.0001860483676213634,Inf,NaN,2.0,0.9793687573120451,unfiltered
2024-04-16,2024-07-15,CVaR,0.00018710286750578045,1.4484493680072018e-6,129.17459984341693,0.0001869466591639964,Inf,NaN,1.0,1.0,unfiltered
2024-04-16,2024-07-15,MV,0.00018710286750578045,1.4484493680072018e-6,129.17459984341693,0.0001869466591639964,Inf,NaN,1.0,1.0,unfiltered
2024-04-16,2024-07-15,MVEU,0.00018768439227105781,6.79750884304872e-6,27.610761030930902,0.00018702666428622872,Inf,NaN,2.0,0.9979078866571537,unfiltered
2024-07-16,2024-10-15,EqualWeight,0.0006625358382683835,0.003599762164650859,0.18404989217743026,0.0003558519382435186,1.6158256711779035,0.25834080156407857,2.0,0.5,unfiltered
2024-07-16,2024-10-15,Omega,0.0001963429877459318,0.00023872854821342204,0.8224529040004139,0.00017566865242999908,8.180556738436016,1.02209134155893,2.0,0.9359235488088243,unfiltered
2024-07-16,2024-10-15,CVaR,0.0001632543709711416,1.4701045742640287e-5,11.104949527340315,0.00016209499021671014,Inf,NaN,1.0,1.0,unfiltered
2024-07-16,2024-10-15,MV,0.0001632543709711416,1.4701045742640287e-5,11.104949527340315,0.00016209499021671014,Inf,NaN,1.0,1.0,unfiltered
2024-07-16,2024-10-15,MVEU,0.00016392189907194865,1.5372819735600337e-5,10.663099020951812,0.00016244121700398725,Inf,NaN,2.0,0.9986639162287041,unfiltered
2024-10-16,2025-01-15,EqualWeight,0.0001892220722287207,0.003057652013687138,0.06188476366234464,-7.832440350181713e-5,1.1775920392899393,0.07645054003175715,2.0,0.5,unfiltered
2024-10-16,2025-01-15,Omega,0.00024433249863790575,0.006115434664798079,0.03995341492966031,-0.0002907933317731093,1.1116470140207642,0.04931146385220074,1.0,1.0,unfiltered
2024-10-16,2025-01-15,CVaR,0.00013411164581953567,1.3665226346945383e-6,98.14081553761744,0.00013397191028229337,Inf,NaN,1.0,1.0,unfiltered
2024-10-16,2025-01-15,MV,0.00013411164581953567,1.3665226346945383e-6,98.14081553761744,0.00013397191028229337,Inf,NaN,1.0,1.0,unfiltered
2024-10-16,2025-01-15,MVEU,0.00013433829463620447,1.25185570180857e-5,10.731132545238594,0.0001332707185896941,Inf,NaN,2.0,0.9958958264349799,unfiltered
2025-01-16,2025-04-15,EqualWeight,-0.00011975151168680795,0.0071572746698740424,-0.016731439997805114,-0.0009102360906259784,0.9527594469452475,-0.02160818637813188,2.0,0.5,unfiltered
2025-01-16,2025-04-15,Omega,-0.0003677109969802672,0.014313658704517179,-0.0256895182825774,-0.0019494193770842308,0.9282765499455157,-0.0332015686606355,1.0,1.0,unfiltered
2025-01-16,2025-04-15,CVaR,0.00012820797360665133,1.1497826798359656e-5,11.15062662319302,0.00012794566894594646,Inf,NaN,1.0,1.0,unfiltered
2025-01-16,2025-04-15,MV,0.00012820797360665133,1.1497826798359656e-5,11.15062662319302,0.00012794566894594646,Inf,NaN,1.0,1.0,unfiltered
2025-01-16,2025-04-15,MVEU,0.00012644291306688156,5.3071525865748984e-5,2.3825000507189977,0.00012154993328986542,79.57589328278404,4.197490127221768,2.0,0.9929069929118525,unfiltered
2025-04-16,2025-07-16,EqualWeight,0.001014715351652226,0.002192237346660521,0.46286746879755614,0.0007936960603022162,3.163809970683229,0.9030066186034124,2.0,0.5,unfiltered
2025-04-16,2025-07-16,Omega,0.0001299302814962486,6.302408582692431e-5,2.06159724161745,0.0001235840520646582,335.26096939646163,18.86633192873212,2.0,0.9716568572667077,unfiltered
2025-04-16,2025-07-16,CVaR,0.00010373352870485242,1.4242245488605362e-7,728.3509386763861,0.00010373046013434362,Inf,NaN,1.0,1.0,unfiltered
2025-04-16,2025-07-16,MV,0.00010373352870485242,1.4242245488605362e-7,728.3509386763861,0.00010373046013434362,Inf,NaN,1.0,1.0,unfiltered
2025-04-16,2025-07-16,MVEU,0.00010876432835707142,1.2089409759621418e-5,8.996661583954566,0.0001075535381661179,Inf,NaN,2.0,0.9944928554012252,unfiltered
2025-07-17,2025-10-16,EqualWeight,0.000972256902335799,0.0030318978953472733,0.3206760042374174,0.0006025027446617111,2.3281513695564864,0.6244322449067501,2.0,0.5,unfiltered
2025-07-17,2025-10-16,Omega,0.0018433083207933234,0.006063534623795365,0.3039989766957967,0.001103671175244969,2.2295265065708736,0.580261628331318,1.0,1.0,unfiltered
2025-07-17,2025-10-16,CVaR,0.00010120548387827446,6.344928095203792e-6,15.950611631797202,0.00010105668294797532,Inf,NaN,1.0,1.0,unfiltered
2025-07-17,2025-10-16,MV,0.00010120548387827446,6.344928095203792e-6,15.950611631797202,0.00010105668294797532,Inf,NaN,1.0,1.0,unfiltered
2025-07-17,2025-10-16,MVEU,0.00010579672876355143,1.7425060428956215e-5,6.071527223385865,0.00010396912105365293,Inf,NaN,2.0,0.9947429683950778,unfiltered
