Date,EqualWeight,Omega,CVaR,MV,MVEU,scenario
2016-10-03,0.9987575804241411,1.0000134886114733,0.9995362687254334,0.9995362687254334,0.9995362687239493,unfiltered
2016-10-04,0.9930565955518795,1.0000005102699778,0.9973602770474647,0.9973602770474647,0.9973602770392571,unfiltered
2016-10-05,0.9961307628546976,1.0000397095710019,0.9985577014365682,0.9985577014365682,0.998557701431953,unfiltered
2016-10-06,0.9956264750963317,1.0000575619957228,0.998376667821058,0.998376667821058,0.9983766678158252,unfiltered
2016-10-07,0.9946409773374275,1.0000725485209525,0.9980104404085364,0.9980104404085364,0.9980104404021201,unfiltered
2016-10-11,0.994081233706244,1.0000900665703252,0.9978078677007816,0.9978078677007816,0.9978078676936822,unfiltered
2016-10-12,0.9964625026078848,1.0001251190190892,0.9987377777456767,0.9987377777456767,0.9987377777413541,unfiltered
2016-10-13,0.9973147629556721,1.000151043423795,0.9990784103598075,0.9990784103598075,0.999078410356462,unfiltered
2016-10-14,0.9953263234593615,1.0001600802050938,0.9983271041244921,0.9983271041244921,0.9983271041187846,unfiltered
2016-10-17,0.9957291607597637,1.0001833347551803,0.9984950275581469,0.9984950275581469,0.9984950275528883,unfiltered
2016-10-18,1.0010537003255562,1.0002358889970546,1.0005563952851042,1.0005563952851042,1.000556395286082,unfiltered
2016-10-19,1.004056720521855,1.0002745295945965,1.0017208813957448,1.0017208813957448,1.001720881400225,unfiltered
2016-10-20,1.0043175936555737,1.0002969277278744,1.0018336847116103,1.0018336847116103,1.001833684716372,unfiltered
2016-10-21,1.0074091331564319,1.0003360354161472,1.003029787070955,1.003029787070955,1.0030297870793203,unfiltered
2016-10-24,1.0068802203277618,1.0003537818110881,1.0028407172418068,1.0028407172418068,1.0028407172495273,unfiltered
2016-10-25,1.0051230089125631,1.0003642942688586,1.0021822251029424,1.0021822251029424,1.0021822251085772,unfiltered
2016-10-26,1.00300442522653,1.0003726571291223,1.0013847557397613,1.0013847557397613,1.0013847557428857,unfiltered
2016-10-27,1.0039022903868438,1.0003988244545003,1.0017416162200528,1.0017416162200528,1.0017416162242065,unfiltered
2016-10-28,1.0022716600915333,1.0004100542862375,1.0011303150906972,1.0011303150906972,1.0011303150929123,unfiltered
2016-10-31,1.0023499605205863,1.000431378147149,1.0011732645409384,1.0011732645409384,1.0011732645432208,unfiltered
2016-11-01,1.0020550473509824,1.0004497095007028,1.0010727092484477,1.0010727092484477,1.0010727092503602,unfiltered
2016-11-02,0.9958405985629365,1.0004330133478954,0.9987033000331731,0.9987033000331731,0.9987033000277644,unfiltered
2016-11-03,0.9954651400643527,1.000450853755731,0.9985712655132775,0.9985712655132775,0.9985712655074035,unfiltered
2016-11-04,0.9929461290633521,1.000455925736934,0.9976142441045276,0.9976142441045276,0.9976142440956673,unfiltered
2016-11-07,0.9978561148233515,1.0005053223966702,0.9995192511582548,0.9995192511582548,0.9995192511551487,unfiltered
2016-11-08,0.9980125980285319,1.00052632965861,0.9995918228238929,0.9995918228238929,0.9995918228209472,unfiltered
2016-11-09,1.0015328402316608,1.000567323546549,1.0009569540616994,1.0009569540616994,1.0009569540628676,unfiltered
2016-11-10,1.001013660363313,1.0005843280790898,1.000770336832617,1.000770336832617,1.0007703368331518,unfiltered
2016-11-11,0.9946114251439047,1.0005664789354558,0.9983271384932255,0.9983271384932255,0.9983271384862165,unfiltered
2016-11-14,0.9960940229206121,1.0005953971058263,0.9989104902036874,0.9989104902036874,0.9989104901983986,unfiltered
2016-11-15,1.001480794705461,1.0006475465353029,1.0009954220690096,1.0009954220690096,1.0009954220700317,unfiltered
2016-11-16,1.0007138236399502,1.0006630848999483,1.0007137671610797,1.0007137671610797,1.0007137671611774,unfiltered
2016-11-17,1.0038788983038054,1.0007019230464669,1.0019405135449178,1.0019405135449178,1.0019405135487096,unfiltered
2016-11-18,1.0051721533343612,1.0007296448829557,1.002448184987838,1.002448184987838,1.0024481849931244,unfiltered
2016-11-21,1.0111298963357915,1.0007848806709276,1.004740178925499,1.004740178925499,1.0047401789377532,unfiltered
2016-11-22,1.0131738043646268,1.000816953415144,1.0055318793510215,1.0055318793510215,1.0055318793656474,unfiltered
2016-11-23,1.0125298464845263,1.0008332670117124,1.005299196296732,1.005299196296732,1.0052991963105797,unfiltered
2016-11-24,1.0123487111716392,1.0008522898173593,1.005242707178241,1.005242707178241,1.005242707191853,unfiltered
2016-11-25,1.0123656511289456,1.0008724734033676,1.0052616679640987,1.0052616679640987,1.0052616679777069,unfiltered
2016-11-28,1.010361264869657,1.000880813529671,1.004510579660627,1.004510579660627,1.0045105796718634,unfiltered
2016-11-29,1.0098465941712442,1.000897876733198,1.0043267654816594,1.0043267654816594,1.0043267654922687,unfiltered
2016-11-30,1.012654119114114,1.000934453989096,1.0054104937430715,1.0054104937430715,1.0054104937569484,unfiltered
2016-12-01,1.0108037710624211,1.0009421286581515,1.0047172076919983,1.0047172076919983,1.0047172077036857,unfiltered
2016-12-02,1.0116539702322627,1.0009656328251102,1.005052949018273,1.005052949018273,1.0050529490309348,unfiltered
2016-12-05,1.0130982875292922,1.00099261733069,1.005614978851776,1.005614978851776,1.0056149788661084,unfiltered
2016-12-06,1.0141345431282873,1.0010172009128298,1.0060211393626992,1.0060211393626992,1.0060211393782237,unfiltered
2016-12-07,1.01789859191816,1.00105773670115,1.0074652183750912,1.0074652183750912,1.0074652183950021,unfiltered
2016-12-08,1.0198252606735967,1.0010874831981098,1.0082083713657217,1.0082083713657217,1.0082083713878653,unfiltered
