date,log_return
2015-11-26,0.001625117151784039
2015-11-27,-0.004254785518758908
2015-11-30,0.007571361109519614
2015-12-01,0.012270531129209061
2015-12-02,-0.012716071286206443
2015-12-03,-0.010385117459970061
2015-12-04,0.002555858709518688
2015-12-07,-0.023939086694348077
2015-12-08,-0.009266264312209671
2015-12-09,0.0011677921832529137
2015-12-10,0.0060876656844772725
2015-12-11,-0.01756182036503695
2015-12-14,-0.007416015624825079
2015-12-15,0.01749790792187511
2015-12-16,0.018899806781323747
2015-12-17,-0.011934678544120558
2015-12-18,0.0011061922719193262
2015-12-21,7.752179784592528e-4
2015-12-22,0.0037140174749801247
2015-12-23,0.015322017450353442
2015-12-24,0.0018725100230518876
2015-12-29,-0.00482008501799136
2015-12-30,-0.007844485376297783
2015-12-31,-0.010117728405065307
2016-01-04,-0.006384658739865046
2016-01-05,-5.494257558655846e-4
2016-01-06,-0.015074217111257227
2016-01-07,-0.022133941082394415
2016-01-08,-2.1693804471922817e-4
2016-01-11,-0.010191989335158524
2016-01-12,0.00442232472832238
2016-01-13,-0.016582640920379532
2016-01-14,0.013515010557876295
2016-01-15,-0.021508848601211383
2016-01-18,-0.010934606266918223
2016-01-19,0.005011620638047276
2016-01-20,-0.013344596064055025
2016-01-21,0.016148496253327593
2016-01-22,0.028963496711204684
2016-01-25,-0.02008802107675045
2016-01-26,0.015371371266166278
2016-01-27,0.0037638000274480277
2016-01-28,0.01714925140701773
2016-01-29,0.01811643304973032
2016-02-01,-0.011585972266285438
2016-02-02,-0.018482299914893474
2016-02-03,0.012039162039908291
2016-02-04,0.014309892356862974
2016-02-05,-8.222879645742864e-4
2016-02-08,-0.01807203550294645
2016-02-09,-0.02036488875358522
2016-02-10,-0.007928635022768304
2016-02-11,-0.008099529084104162
2016-02-12,0.024015588814439326
2016-02-16,0.013939783742515033
2016-02-17,0.024562460290368904
2016-02-18,0.004977039558671237
2016-02-19,-0.009166963638847392
2016-02-22,0.0025097810243508434
2016-02-23,-0.0064195791356507215
2016-02-24,-0.0018115482912701708
2016-02-25,0.0010433716457445286
2016-02-26,0.003459711829043144
2016-02-29,0.004879587007105002
2016-03-01,0.009418602566384493
2016-03-02,0.0027539079904705943
2016-03-03,0.008094407379608981
2016-03-04,0.006743580360828005
2016-03-07,0.012866696423158075
2016-03-08,-0.005431803345082642
2016-03-09,0.0061265006822281975
2016-03-10,-0.0010309862895887534
2016-03-11,0.010624230001415214
2016-03-14,-0.0032963603247981865
2016-03-15,-0.005744548152962992
2016-03-16,0.005789036822017479
2016-03-17,0.01056861268578757
2016-03-18,-0.009159911086369377
2016-03-21,0.00473055274910017
2016-03-22,-0.004997283347785597
2016-03-23,-0.008484403219410908
2016-03-24,-0.001600771610576146
2016-03-28,0.002400197514063507
2016-03-29,0.002684925724711462
2016-03-30,0.005777901431338606
2016-03-31,-7.111243363056019e-4
2016-04-01,-0.004009687896912695
2016-04-04,-0.007782968638455401
2016-04-05,-0.002364786040837785
2016-04-06,0.0032117304511150024
2016-04-07,-0.006094549029766583
2016-04-08,0.009773870187755662
2016-04-11,0.0019463164946476041
2016-04-12,0.011746499317279557
2016-04-13,0.006604849747553487
2016-04-14,-2.2681930881773837e-4
2016-04-15,-0.002277901728412246
2016-04-18,0.006038663623757046
2016-04-19,0.0106935058524531
2016-04-20,0.0031679089238547675
2016-04-21,-0.0021660247291954704
2016-04-22,-5.188357802037302e-4
2016-04-25,-0.005637889888514991
2016-04-26,9.708529119603071e-4
2016-04-27,0.005654022379340873
2016-04-28,-9.35983280125896e-5
2016-04-29,0.004677057330610523
2016-05-02,-0.006176104977280161
2016-05-03,-0.011453191400592644
2016-05-04,-0.005537762903660592
2016-05-05,0
2016-05-06,0.005085345804724639
2016-05-09,-0.010100851049546833
2016-05-10,0.015465423326260108
2016-05-11,9.432799131960934e-4
2016-05-12,-2.9039064768809908e-5
2016-05-13,-0.0028471566818701888
2016-05-16,0.010484132531320967
2016-05-17,0.0016971669342709106
2016-05-18,-0.006567394277475103
2016-05-19,-6.294614363131501e-4
2016-05-20,0.007376474711506376
2016-05-24,0.002389509164585135
2016-05-25,0.007198320240959788
2016-05-26,-3.2025164491322755e-4
2016-05-27,0.003978069010397434
2016-05-30,-0.0013124338834309413
2016-05-31,-0.0014847984701038541
2016-06-01,-1.6351666828562372e-4
2016-06-02,0.005212685337420808
2016-06-03,0.006332022179366348
2016-06-06,0.003466332672983796
2016-06-07,0.006242603816611236
2016-06-08,-0.0036612580121282434
2016-06-09,-0.005120268557899266
2016-06-10,-0.014322585919266828
2016-06-13,-0.003110771772121268
2016-06-14,-0.00787003125882002
2016-06-15,0.002826543049332386
2016-06-16,-0.002956181150651105
2016-06-17,0.0013964351738469105
2016-06-20,0.008116977825695315
2016-06-21,-1.9979054463448165e-4
2016-06-22,-6.067939777008036e-4
2016-06-23,0.009070591992864863
2016-06-24,-0.017093334815113437
2016-06-27,-0.014654948864425421
2016-06-28,0.01110701625437649
2016-06-29,0.013917310172955055
2016-06-30,0.001978549924073647
2016-07-04,0.013727408481795322
2016-07-05,-0.002760033442683607
2016-07-06,8.084160278727381e-4
2016-07-07,-0.006811065808442152
2016-07-08,0.008825758612848844
2016-07-11,0.00713451809840393
2016-07-12,0.008030654008731375
2016-07-13,0.001111410250226541
2016-07-14,0.0014271914566190702
2016-07-15,-0.0022140037076212593
2016-07-18,0.0034465202687901098
2016-07-19,-5.369295823669518e-4
2016-07-20,6.194465266098348e-4
2016-07-21,0.0022131184219347233
2016-07-22,0.00239318446040393
2016-07-25,-0.007051906732547408
2016-07-26,0.003573414202685754
2016-07-27,-2.4057876492911134e-4
2016-07-28,4.2614198085999533e-4
2016-07-29,0.0020593511810442777
2016-08-02,-0.0072747248425706346
2016-08-03,0.0024215741088919884
2016-08-04,0.0011501156982269833
2016-08-05,0.008225534533337964
2016-08-08,0.007264237764408321
2016-08-09,0.0030856264832070934
2016-08-10,-0.0017717084678157136
2016-08-11,0.001427042838068715
2016-08-12,-0.0032900292351385474
2016-08-15,0.001998341026403949
2016-08-16,-0.004993131796805272
2016-08-17,-3.9459755282322817e-4
2016-08-18,-1.2924129497271508e-4
2016-08-19,-5.581553725182431e-4
2016-08-22,0.004124262779546584
2016-08-23,0.0011249016450669558
2016-08-24,-0.009431501941437048
2016-08-25,3.076197393028224e-4
2016-08-26,6.286304641047735e-4
2016-08-29,0.002871549097628545
2016-08-30,1.9752786952942358e-4
2016-08-31,-0.005935248528679438
2016-09-01,0.005867149050745368
2016-09-02,0.0075849291348895065
2016-09-06,0.0011685623848407545
2016-09-07,-0.0010942456238023368
2016-09-08,4.391877183014259e-4
2016-09-09,-0.017946643589041855
2016-09-12,0.003919379981899951
2016-09-13,-0.01713565684148044
2016-09-14,0.0012119122004339289
2016-09-15,0.009504695309544786
2016-09-16,-0.003660932948294615
2016-09-19,0.0031436897808223563
2016-09-20,0.001778181369756382
2016-09-21,0.012917163671946952
2016-09-22,0.005856082251634476
2016-09-23,-0.006733333867931179
2016-09-26,-0.00534839900329942
2016-09-27,-0.004215583314339355
2016-09-28,0.011840625906184954
2016-09-29,0.0015735754959660397
2016-09-30,-0.0019469973586652145
2016-10-03,-0.002508960390274595
2016-10-04,-0.011503036800677435
2016-10-05,0.006151388396830271
2016-10-06,-0.0010340039185159355
2016-10-07,-0.002002633943522625
2016-10-11,-0.0011471531005380342
2016-10-12,0.004758577546624565
2016-10-13,0.001688169650359228
2016-10-14,-0.004016618860152477
2016-10-17,7.881706283310308e-4
2016-10-18,0.010617215645579492
2016-10-19,0.005960940300424156
2016-10-20,4.985375217856358e-4
2016-10-21,0.006116775644374073
2016-10-24,-0.0010715961108491712
2016-10-25,-0.003517563862191153
2016-10-26,-0.004245546986535231
2016-10-27,0.0017678114160410985
2016-10-28,-0.003274916792666005
2016-10-31,1.3526034433652967e-4
2016-11-01,-6.088156774701758e-4
2016-11-02,-0.01250141289818174
2016-11-03,-7.74540153436476e-4
2016-11-04,-0.005094112659351779
2016-11-07,0.009821159688572223
2016-11-08,2.934089007240459e-4
2016-11-09,0.007009692277740953
2016-11-10,-0.0010575163731356696
2016-11-11,-0.012894468551733596
2016-11-14,0.00295669808813237
2016-11-15,0.010737746433497009
2016-11-16,-0.0015530662862115463
2016-11-17,0.0062856509147977135
2016-11-18,0.0025530672992228887
2016-11-21,0.011764513464516568
2016-11-22,0.004014563868770082
2016-11-23,-0.0012921910062591024
2016-11-24,-3.780459190441121e-4
2016-11-25,1.3279689865086652e-5
2016-11-28,-0.003987935047279123
2016-11-29,-0.0010395124630715458
2016-11-30,0.005524823022918568
2016-12-01,-0.0036798217507190145
2016-12-02,0.0016622344252859023
2016-12-05,0.002832735073617698
2016-12-06,0.0020250567375033057
2016-12-07,0.00737728789743386
2016-12-08,0.0037598963905658422
2016-12-09,0.001110842576053983
2016-12-12,-0.0016013127443219588
2016-12-13,0.006363899114338878
2016-12-14,-0.012301282192710872
2016-12-15,0.0013874250141956423
2016-12-16,0.0022251295260868886
2016-12-19,0.00115982825276717
2016-12-20,0.0015116113639912498
2016-12-21,8.431931360028955e-4
2016-12-22,0.0019124517760449322
2016-12-23,-4.5657037591517735e-4
2016-12-28,0.002144032407043639
2016-12-29,0.0039632059949603615
2016-12-30,-0.008759503572076
2017-01-03,0.007520278910273959
2017-01-04,0.007360999699411508
2017-01-05,0.004488250363319679
2017-01-06,-0.005823191550870632
2017-01-09,-0.006935385672466765
2017-01-10,0.002420863865706835
2017-01-11,0.004217654061806186
2017-01-12,-0.004742843937549424
2017-01-13,0.0051171601286750246
2017-01-16,-0.0011621677171120837
2017-01-17,-0.002451395524829536
2017-01-18,-0.0028210775048389536
2017-01-19,7.724961343296144e-4
2017-01-20,0.008921948409966518
2017-01-23,-0.004370303542843956
2017-01-24,0.008401286227673666
2017-01-25,0.002118070789764559
2017-01-26,-0.0018106491569511718
2017-01-27,-0.0025455955346131987
2017-01-30,-0.011019817111304064
2017-01-31,-0.0012405930328522885
2017-02-01,0.001065361757552452
2017-02-02,-2.1432600767035126e-4
2017-02-03,0.005007267429625983
2017-02-06,-0.0012607773558297453
2017-02-07,0.002707058111125704
2017-02-08,0.0035552513012042652
2017-02-09,0.004061421377723917
2017-02-10,0.007133213436537389
2017-02-13,0.0017468252365446801
2017-02-14,0.0018641709626532332
2017-02-15,0.0037305218566743292
2017-02-16,0.0012110174675328267
2017-02-17,-0.001615036631452682
2017-02-21,0.005276973376956207
2017-02-22,-0.005807426966056184
2017-02-23,-0.0031001498598062227
2017-02-24,-0.01582038851039691
2017-02-27,-0.004516573797250345
2017-02-28,-0.004166835520834411
2017-03-01,0.012936123120041998
2017-03-02,-0.004046716073991874
2017-03-03,0.004610657913998395
2017-03-06,0.001363698288420423
2017-03-07,-0.0013444906894672926
2017-03-08,-0.007188388455380945
2017-03-09,-1.2918410376983047e-5
2017-03-10,6.386627936549871e-4
2017-03-13,0.0024539638017131438
2017-03-14,-0.010684234452146057
2017-03-15,0.009145597394091709
2017-03-16,0.0026702456698988186
2017-03-17,-0.0046308408046016325
2017-03-20,-0.0031164482121166515
2017-03-21,-0.008401838883765222
2017-03-22,0.002309103687052172
2017-03-23,0.005529176193874719
2017-03-24,5.894868399778375e-4
2017-03-27,0.004103544119841374
2017-03-28,0.005941185053943698
2017-03-29,0.003775255568479352
2017-03-30,-0.0050453940483699
2017-03-31,-0.0019918661619637845
2017-04-03,0.002351302032652214
2017-04-04,0.005420156213437721
2017-04-05,-0.0016670626208412642
2017-04-06,0.003458832362916553
2017-04-07,-0.001919417641474297
2017-04-10,0.004057614292621636
2017-04-11,-2.3524745125946822e-4
2017-04-12,-0.005016613841885231
2017-04-13,-0.007240972585647043
2017-04-17,0.009570763293925921
2017-04-18,-0.00397993218789594
2017-04-19,-0.004471417291012969
2017-04-20,0.004663428356240118
2017-04-21,-7.106001569034959e-4
2017-04-24,0.006256604187106163
2017-04-25,0.0020789954057409687
2017-04-26,-0.006096601728110329
2017-04-27,-0.009179676734751396
2017-04-28,0.005120175493518175
2017-05-01,-6.739042260619499e-4
2017-05-02,0.0028273884586731413
2017-05-03,-0.004916165472645062
2017-05-04,-0.009463571684547034
2017-05-05,0.011963188480484277
2017-05-08,0.004488666422252763
2017-05-09,-0.005310452120884435
2017-05-10,0.004102254246513226
2017-05-11,-0.005297672486301863
2017-05-12,-8.169721573150213e-4
2017-05-15,0.00587792834549461
2017-05-16,-0.005530489116448933
2017-05-17,-0.017497257201545935
2017-05-18,2.2912581760614614e-4
2017-05-19,0.011797480214490008
2017-05-23,0.001189601075957114
2017-05-24,-0.003715672760547406
2017-05-25,-5.708561651047717e-4
2017-05-26,4.022496255462471e-4
2017-05-29,3.2426682731845347e-4
2017-05-30,-0.003214883363350296
2017-05-31,-0.0014647343102929256
2017-06-01,0.007787240888564639
2017-06-02,-0.0017533630326163063
2017-06-05,-0.002139204670099204
2017-06-06,0.003549857699200132
2017-06-07,-0.005999363082588971
2017-06-08,0.0033122076115361665
2017-06-09,0.003243147572193905
2017-06-12,-0.005794512802278717
2017-06-13,-2.600475934766422e-4
2017-06-14,-0.013728587845628581
2017-06-15,-6.395686903033493e-4
2017-06-16,0.002115094170816789
2017-06-19,0.0048262483489054375
2017-06-20,-0.007654030194229833
2017-06-21,-7.258602946436099e-5
2017-06-22,0.004702290622548233
2017-06-23,0.006529221037492761
2017-06-26,-2.349951975784137e-4
2017-06-27,-0.00227470614766645
2017-06-28,0.0048568754431830286
2017-06-29,-0.009303558797077116
2017-06-30,-0.002052942246180578
2017-07-04,-0.003404544358257766
2017-07-05,0.0014859481979101474
2017-07-06,-0.004968377917448308
2017-07-07,-0.0033748224607688115
2017-07-10,0.00518375735579113
2017-07-11,0.0028954357802888353
2017-07-12,-3.366845577996713e-4
2017-07-13,-5.944714333399048e-4
2017-07-14,0.0026262019425189465
2017-07-17,-6.196013409720535e-4
2017-07-18,-0.0010424398931796475
2017-07-19,0.006257811293231441
2017-07-20,0.0013044820439489513
2017-07-21,-0.005353455054846634
2017-07-24,-0.0035893264548132464
2017-07-25,0.004859720810395984
2017-07-26,-0.0020412335609272247
2017-07-27,0.001317401713805566
2017-07-28,-0.004135888963274326
2017-07-31,0.001004221394639515
2017-08-01,0.0038357141043725562
2017-08-02,0.004168354918283157
2017-08-03,-0.004832931916880057
2017-08-04,0.004334982158052725
2017-08-08,-1.0484291717993699e-4
2017-08-09,-0.0025661870494460004
2017-08-10,-0.0094416316171273
2017-08-11,-0.002716875679984909
2017-08-14,0.005737364403760381
2017-08-15,-0.0014627579025070503
2017-08-16,-0.001033771422417118
2017-08-17,-0.003227583424198599
2017-08-18,-0.005422548963872842
2017-08-21,-2.6712907212456116e-5
2017-08-22,0.002211292580774682
2017-08-23,0.005204995397656731
2017-08-24,8.626582239674718e-4
2017-08-25,-0.0013407715472268933
2017-08-28,-2.657101118330729e-4
2017-08-29,0.002037531864235831
2017-08-30,0.0033359673500736875
2017-08-31,0.005193670020254615
2017-09-01,-0.0013354241628071861
2017-09-05,-0.0066970783575470705
2017-09-06,-0.0020166103434497984
2017-09-07,-0.002346727104615809
2017-09-08,-0.0026124944426921815
2017-09-11,0.0036635445906814113
2017-09-12,0.00683156712053723
2017-09-13,-0.001096827077102347
2017-09-14,0.003029781068146775
2017-09-15,1.9759286198350878e-5
2017-09-18,0.004189471653699428
2017-09-19,0.0036882031691831685
2017-09-20,0.006296723861446196
2017-09-21,0.004234199212939771
2017-09-22,-4.5306741338180245e-5
2017-09-25,0.004003828303345003
2017-09-26,-0.0027170186866456447
2017-09-27,0.008724895089470053
2017-09-28,5.507627508887225e-4
2017-09-29,0.001062328810807145
2017-10-02,0.004473513023709685
2017-10-03,0.0014952203463316494
2017-10-04,-4.7695512756362746e-4
2017-10-05,0.0035114033171552705
2017-10-06,-0.0030471764590753736
2017-10-10,0.0026731649716786876
2017-10-11,0.0019004908515007912
2017-10-12,-0.0036902639781839497
2017-10-13,0.00412052788093753
2017-10-16,-2.8472092444431496e-4
2017-10-17,8.981894776667332e-4
2017-10-18,-0.0021962782875135645
2017-10-19,0.002265797038125683
2017-10-20,0.00247513607386729
2017-10-23,-8.83165027545374e-5
2017-10-24,0.003104436284299794
2017-10-25,-0.003167506677963061
2017-10-26,0.0023183618835105335
2017-10-27,0.0038875977368455494
2017-10-30,0.0030854538291418265
2017-10-31,0.0014237245042423297
2017-11-01,2.3086613257738975e-4
2017-11-02,-8.925022998713672e-4
2017-11-03,3.2465508730972203e-4
2017-11-06,0.004484256534887265
2017-11-07,0.002457772424834914
2017-11-08,-0.001637823371996916
2017-11-09,-0.0014478157868857977
2017-11-10,-0.002664879538070153
2017-11-13,-8.108378368483216e-4
2017-11-14,-0.007088465743260386
2017-11-15,-0.0021766519118671113
2017-11-16,0.00357708112484012
2017-11-17,0.003958119951169792
2017-11-20,3.625148463282102e-4
2017-11-21,0.004507322116152679
2017-11-22,-1.928806863986665e-4
2017-11-23,4.356087491785843e-5
2017-11-24,0.0021005156688378435
2017-11-27,-0.004105734603056632
2017-11-28,-7.795034835957892e-4
2017-11-29,-0.003869044679225553
2017-11-30,0.006230654214110842
2017-12-01,-0.001775341908063055
2017-12-04,-0.004373913496511506
2017-12-05,-0.00334328715702803
2017-12-06,-4.336527350403685e-4
2017-12-07,0.0066971003571048016
2017-12-08,0.005007479029620399
2017-12-11,4.5965731531261156e-4
2017-12-12,6.518196863041226e-4
2017-12-13,0.0014015003347491728
2017-12-14,-0.007470518822964678
2017-12-15,0.0015908420779453536
2017-12-18,0.005569774106440661
2017-12-19,1.1162443836276736e-4
2017-12-20,0.0016288191610502878
2017-12-21,0.001416066144175332
2017-12-22,-0.001069609257491777
2017-12-27,0.002335600311106134
2017-12-28,0.0011657877997759414
2017-12-29,-7.955568242081767e-4
2018-01-02,0.0062056278089777095
2018-01-03,0.00376968588185278
2018-01-04,0.002519532284967596
2018-01-05,-0.003876411485233433
2018-01-08,-0.0019408031134915404
2018-01-09,9.192049386363976e-5
2018-01-10,-0.004372516416797367
2018-01-11,0.002391303412338175
2018-01-12,0.0013069330872692575
2018-01-15,0.003892269869536946
2018-01-16,-0.004462685807940403
2018-01-17,0.001704171626959905
2018-01-18,-0.00258808131041377
2018-01-19,0.004228206556584624
2018-01-22,-3.3637601038805087e-4
2018-01-23,5.870315643399238e-4
2018-01-24,-0.0044972727124772405
2018-01-25,-0.0049371992134492615
2018-01-26,0.0021699591232007265
2018-01-29,-0.008938047080366829
2018-01-30,-0.008686440005586604
2018-01-31,-2.381785103171552e-4
2018-02-01,-0.005708433110365618
2018-02-02,-0.016201530062438962
2018-02-05,-0.017530713010602383
2018-02-06,0.0018958844816818754
2018-02-07,-0.0021698215846726043
2018-02-08,-0.01743683230554005
2018-02-09,-0.002066413124543587
2018-02-12,0.013700679881086586
2018-02-13,-0.001667874621613663
2018-02-14,0.007320414909706585
2018-02-15,0.005166616817453118
2018-02-16,0.0029098515586589713
2018-02-20,-8.545396577250841e-4
2018-02-21,0.0054645044682004595
2018-02-22,-0.0010182846174817684
2018-02-23,0.008366893700138434
2018-02-26,0.004860769865285164
2018-02-27,-0.0027719471043994304
2018-02-28,-0.01468823292774779
2018-03-01,-0.0031585893103294183
2018-03-02,-6.108394167760878e-4
2018-03-05,0.010134000261595943
2018-03-06,2.509379084454366e-4
2018-03-07,-0.004681229421480637
2018-03-08,0.004263006482078779
2018-03-09,0.002513112332913181
2018-03-12,0.0017317354605310697
2018-03-13,0.0027070246168445777
2018-03-14,4.1532619115081104e-4
2018-03-15,0.0010854229058061549
2018-03-16,0.002593865820243124
2018-03-19,-0.007788965076423793
2018-03-20,0.0017304479334967482
2018-03-21,0.003764543521381114
2018-03-22,-0.017725171374500803
2018-03-23,-0.011507604356038925
2018-03-26,0.0049078585089628035
2018-03-27,-0.0054006327989917224
2018-03-28,-0.003047435480455718
2018-03-29,0.012928635395207166
2018-04-02,-0.010058670957992177
2018-04-03,-0.0021517329327753743
2018-04-04,-0.0010808573055047788
2018-04-05,0.012562162462261384
2018-04-06,-0.009730586617271442
2018-04-09,0.0013339734258774882
2018-04-10,0.0022564548720218625
2018-04-11,-2.751781635961237e-4
2018-04-12,7.468365601432936e-4
2018-04-13,3.0777259691383563e-4
2018-04-16,0.0017269609116823403
2018-04-17,0.0034514245417920364
2018-04-18,0.01144321524092895
2018-04-19,-0.004879859441729195
2018-04-20,0.0019328170338059891
2018-04-23,0.004369057868704118
2018-04-24,-0.004840601690753843
2018-04-25,0.0021170186753280973
2018-04-26,0.008206176070867599
2018-04-27,0.0019996353268361133
2018-04-30,-0.003900659646763671
2018-05-01,7.045230494178156e-4
2018-05-02,5.760589899672652e-4
2018-05-03,-4.0963286555850686e-4
2018-05-04,0.006883426971540985
2018-05-07,0.005022473538897287
2018-05-08,0.0021547676930868676
2018-05-09,0.004289272916826903
2018-05-10,0.003056151559048814
2018-05-11,0.00149015172352307
2018-05-14,0.006380022611516267
2018-05-15,7.581670127478901e-4
2018-05-16,6.396222571662946e-4
2018-05-17,0.002201435285392961
2018-05-18,0.0011576955132195366
2018-05-22,-0.0010833533138647766
2018-05-23,-6.81566149642876e-4
2018-05-24,-0.0012528264803783884
2018-05-25,-0.0023547844659681516
2018-05-28,-0.003714385283734245
2018-05-29,-0.0058549827883851435
2018-05-30,0.007888402449143683
2018-05-31,7.972423272093465e-4
2018-06-01,-0.0011213207840548023
2018-06-04,5.42140876980568e-4
2018-06-05,0.004357470685995679
2018-06-06,0.0038135503538452298
2018-06-07,5.497418966697865e-4
2018-06-08,6.112201344770085e-4
2018-06-11,0.003733116475828524
2018-06-12,0.0015790098276617925
2018-06-13,-0.0014253012999159154
2018-06-14,0.0038779360446206113
2018-06-15,-8.944907806007762e-4
2018-06-18,0.004232633314558143
2018-06-19,-0.004103944902485779
2018-06-20,0.006384137758056241
2018-06-21,-0.005238702926471106
2018-06-22,0.0070092318909740214
2018-06-25,-0.01630843260875814
2018-06-26,0.005920379202208892
2018-06-27,-0.0030020141990814153
2018-06-28,-0.0031717095844321364
2018-06-29,0.006026329667127683
2018-07-03,-8.911862170748464e-4
2018-07-04,0.0025485230526989255
2018-07-05,-0.002339519978885818
2018-07-06,0.006446428839222307
