date,adjusted,volume
2018-02-20,15439.400390625,191939900
2018-02-21,15524,221868900
2018-02-22,15508.2001953125,208979300
2018-02-23,15638.5,163631100
2018-02-26,15714.7001953125,172844500
2018-02-27,15671.2001953125,195624400
2018-02-28,15442.7001953125,268253000
2018-03-01,15394,234929600
2018-03-02,15384.599609375,218609500
2018-03-05,15541.2998046875,20663500
2018-03-06,15545.2001953125,220908900
2018-03-07,15472.599609375,183071700
2018-03-08,15538.7001953125,173265200
2018-03-09,15577.7998046875,163811300
2018-03-12,15604.7998046875,152231100
2018-03-13,15647.099609375,158921500
2018-03-14,15653.599609375,167702100
2018-03-15,15670.599609375,186611800
2018-03-16,15711.2998046875,478268800
2018-03-19,15589.400390625,175993800
2018-03-20,15616.400390625,215898400
2018-03-21,15675.2998046875,261388100
2018-03-22,15399.900390625,230352600
2018-03-23,15223.7001953125,213911900
2018-03-26,15298.599609375,213984100
2018-03-27,15216.2001953125,212058200
2018-03-28,15169.900390625,214705000
2018-03-29,15367.2998046875,227294100
2018-04-02,15213.5,166742600
2018-04-03,15180.7998046875,199121700
2018-04-04,15164.400390625,227789600
2018-04-05,15356.099609375,214608900
2018-04-06,15207.400390625,200467100
2018-04-09,15227.7001953125,174468400
2018-04-10,15262.099609375,212896000
2018-04-11,15257.900390625,229950600
2018-04-12,15269.2998046875,160611500
2018-04-13,15274,190227600
2018-04-16,15300.400390625,188529800
2018-04-17,15353.2998046875,167451700
2018-04-18,15530,230935400
2018-04-19,15454.400390625,191719900
2018-04-20,15484.2998046875,170639000
2018-04-23,15552.099609375,202793400
2018-04-24,15477,202523700
2018-04-25,15509.7998046875,189569500
2018-04-26,15637.599609375,208957600
2018-04-27,15668.900390625,111784200
2018-04-30,15607.900390625,202543600
2018-05-01,15618.900390625,166611100
2018-05-02,15627.900390625,208381100
2018-05-03,15621.5,234870100
2018-05-04,15729.400390625,180930100
2018-05-07,15808.599609375,204416700
2018-05-08,15842.7001953125,239405500
2018-05-09,15910.7998046875,249620000
2018-05-10,15959.5,230424900
2018-05-11,15983.2998046875,196733700
2018-05-14,16085.599609375,226311000
2018-05-15,16097.7998046875,224440500
2018-05-16,16108.099609375,201996900
2018-05-17,16143.599609375,208702800
2018-05-18,16162.2998046875,181368400
2018-05-22,16144.7998046875,231832700
2018-05-23,16133.7998046875,195487800
2018-05-24,16113.599609375,204773800
2018-05-25,16075.7001953125,182237200
2018-05-28,16016.099609375,83342500
2018-05-29,15922.599609375,196780200
2018-05-30,16048.7001953125,187813200
2018-05-31,16061.5,288780000
2018-06-01,16043.5,181961200
2018-06-04,16052.2001953125,172744300
2018-06-05,16122.2998046875,188418400
2018-06-06,16183.900390625,185476800
2018-06-07,16192.7998046875,202165900
2018-06-08,16202.7001953125,171122400
2018-06-11,16263.2998046875,169658600
2018-06-12,16289,176743900
2018-06-13,16265.7998046875,168594800
2018-06-14,16329,166514200
2018-06-15,16314.400390625,448100700
2018-06-18,16383.599609375,203500400
2018-06-19,16316.5,195318600
2018-06-20,16421,214355600
2018-06-21,16335.2001953125,196887700
2018-06-22,16450.099609375,230346100
2018-06-25,16184,255366700
2018-06-26,16280.099609375,249086000
2018-06-27,16231.2998046875,233945300
2018-06-28,16179.900390625,212392300
2018-06-29,16277.7001953125,215940200
2018-07-03,16263.2001953125,167706400
2018-07-04,16304.7001953125,63098400
2018-07-05,16266.599609375,169774100
2018-07-06,16371.7998046875,141594800
2018-07-09,16452.30078125,149277900
2018-07-10,16548.69921875,179453700
2018-07-11,16417.30078125,223771000
2018-07-12,16567.400390625,168849100
2018-07-13,16561.099609375,140905500
2018-07-16,16494.69921875,152593700
2018-07-17,16519.19921875,164404500
2018-07-18,16477.400390625,182820700
2018-07-19,16543,179816500
2018-07-20,16435.5,175726000
2018-07-23,16420.80078125,154956300
2018-07-24,16390.099609375,178751900
2018-07-25,16420.80078125,158513300
2018-07-26,16455.69921875,185503900
2018-07-27,16394,213660700
2018-07-30,16345.5,143937900
2018-07-31,16434,218906200
2018-08-01,16376.7998046875,183217000
2018-08-02,16409.19921875,177619800
2018-08-03,16420.19921875,169210300
2018-08-07,16286.2998046875,247971400
2018-08-08,16315.099609375,173124600
2018-08-09,16417,178858400
2018-08-10,16326.5,181112000
2018-08-13,16250.7998046875,169202400
2018-08-14,16330.7001953125,187168600
2018-08-15,16148.5,284164600
2018-08-16,16225.7001953125,199689700
2018-08-17,16323.7001953125,173991100
2018-08-20,16331,208751900
2018-08-21,16297,219442800
2018-08-22,16347.2998046875,200198300
2018-08-23,16326.7998046875,171141500
2018-08-24,16356.099609375,211605900
2018-08-27,16444.400390625,213875400
2018-08-28,16355.5,198610200
2018-08-29,16390.30078125,180128300
2018-08-30,16371.599609375,216595200
2018-08-31,16262.900390625,217160800
2018-09-04,16161.2998046875,239502100
2018-09-05,16137.599609375,255580900
2018-09-06,16100.900390625,229173900
2018-09-07,16090.2998046875,225132900
2018-09-10,16057.099609375,200681100
2018-09-11,16094.2998046875,215647000
2018-09-12,16049,266571000
2018-09-13,16001.7001953125,221711900
2018-09-14,16013.5,194435900
2018-09-17,16082.2998046875,222709300
2018-09-18,16196,228914700
2018-09-19,16149.900390625,348868600
2018-09-20,16214.7998046875,259244800
2018-09-21,16224.099609375,497537500
2018-09-24,16207.2998046875,234911500
2018-09-25,16159.5,237368500
2018-09-26,16169.2998046875,234652900
2018-09-27,16204.599609375,224428600
2018-09-28,16073.099609375,260484900
2018-10-01,16104.400390625,232645500
2018-10-02,16017.2001953125,248211900
2018-10-03,16072.099609375,225949100
2018-10-04,16006.7001953125,253042000
2018-10-05,15946.2001953125,208165400
2018-10-09,15854.099609375,228171700
2018-10-10,15517.400390625,339860300
2018-10-11,15317.099609375,389019100
2018-10-12,15414.2998046875,289282400
2018-10-15,15409.5,246963900
2018-10-16,15579.7001953125,280525800
2018-10-17,15529.900390625,312769400
2018-10-18,15404.099609375,268976300
2018-10-19,15470.099609375,251480500
2018-10-22,15412.7001953125,278747800
2018-10-23,15285.2001953125,346691200
2018-10-24,14909.099609375,290191400
2018-10-25,14924.099609375,300106200
2018-10-26,14888.2998046875,269257400
2018-10-29,14721.7998046875,283759500
2018-10-30,14894.5,286522100
2018-10-31,15027.2998046875,310550400
2018-11-01,15150.2001953125,290143000
2018-11-02,15119.2998046875,268963600
2018-11-05,15217.7001953125,255477900
2018-11-06,15292.7001953125,237092100
2018-11-07,15369.400390625,271236500
2018-11-08,15357.5,281152200
2018-11-09,15274.400390625,287404100
2018-11-12,15156.400390625,241196100
2018-11-13,15131.7998046875,300186800
2018-11-14,15133.099609375,295362000
2018-11-15,15144.900390625,268321200
2018-11-16,15155.5,285186100
2018-11-19,15071,225780400
2018-11-20,14877,292344300
2018-11-21,15095,270566000
2018-11-22,15091.599609375,83391200
2018-11-23,15010.7001953125,154972200
2018-11-26,15012.7001953125,245892100
2018-11-27,14944.099609375,219177800
2018-11-28,15171.2998046875,244842300
2018-11-29,15194,223082300
2018-11-30,15197.7998046875,339228800
2018-12-03,15275,294475600
2018-12-04,15063.599609375,285129100
2018-12-05,15182.599609375,180095700
2018-12-06,14937,28338700
2018-12-07,14795.099609375,311247900
2018-12-10,14728.2998046875,275806900
2018-12-11,14667.7998046875,275639600
2018-12-12,14783.099609375,268233000
2018-12-13,14750.400390625,264774700
2018-12-14,14595.099609375,277086200
2018-12-17,14362.7001953125,264315200
2018-12-18,14416.900390625,386847800
2018-12-19,14264.099609375,370363000
2018-12-20,14141.7998046875,308247100
2018-12-21,13935.400390625,614345800
2018-12-24,13780.2001953125,170610500
2018-12-27,14165.2001953125,235414700
2018-12-28,14222,266928600
2018-12-31,14322.900390625,171356600
2019-01-02,14347.2001953125,270319800
2019-01-03,14212.7998046875,211587200
2019-01-04,14426.599609375,231237200
2019-01-07,14504.099609375,257832000
2019-01-08,14605.2001953125,260100900
2019-01-09,14804.7001953125,269093100
2019-01-10,14903.5,262984000
2019-01-11,14939.2001953125,249299500
2019-01-14,14975.5,228994500
2019-01-15,15046.2998046875,241300600
2019-01-16,15111.2998046875,248816800
2019-01-17,15211.2001953125,257298500
2019-01-18,15303.7998046875,293702200
2019-01-21,15354.2001953125,92562500
2019-01-22,15233.7998046875,228363300
2019-01-23,15208.2998046875,210174500
2019-01-24,15280.7998046875,206075300
2019-01-25,15366.099609375,216014400
2019-01-28,15378.599609375,226010300
2019-01-29,15463.099609375,233364800
2019-01-30,15484.599609375,233825500
2019-01-31,15540.599609375,286422200
2019-02-01,15506.2998046875,224777300
2019-02-04,15602.2998046875,245284400
2019-02-05,15702.7001953125,217732500
2019-02-06,15712.2998046875,218136700
2019-02-07,15703.400390625,253785300
2019-02-08,15633.2998046875,211877800
2019-02-11,15568.900390625,193012400
2019-02-12,15642.099609375,248558800
2019-02-13,15626.7001953125,236823500
2019-02-14,15696,305833800
2019-02-15,15838.2001953125,255717300
2019-02-19,15937.400390625,336230800
2019-02-20,16031.2001953125,268328500
2019-02-21,16000.900390625,298529700
2019-02-22,16013,222858800
2019-02-25,16057,219234400
2019-02-26,16067.900390625,266318500
2019-02-27,16074.2998046875,226354300
2019-02-28,15999,304602900
2019-03-01,16068.2998046875,243003500
2019-03-04,16038.099609375,286358000
2019-03-05,16086.5,256504000
2019-03-06,16092.099609375,272531800
2019-03-07,16056.5,271719200
2019-03-08,15996.2001953125,255412900
2019-03-11,16106.2001953125,250342300
2019-03-12,16136.7001953125,229111500
2019-03-13,16150,271091300
2019-03-14,16087.599609375,196598800
2019-03-15,16140.400390625,635539200
2019-03-18,16251.400390625,231369100
2019-03-19,16188.099609375,250958500
2019-03-20,16167.599609375,261723000
2019-03-21,16244.599609375,254945500
2019-03-22,16089.2998046875,325520900
2019-03-25,16065.900390625,234398100
2019-03-26,16155.2001953125,242530400
2019-03-27,16132.5,244631900
2019-03-28,16155.5,223248900
2019-03-29,16102.099609375,227955800
2019-04-01,16228.099609375,233225700
2019-04-02,16263.900390625,178277900
2019-04-03,16279.900390625,224154600
2019-04-04,16311.599609375,189917700
2019-04-05,16396.19921875,170618000
2019-04-08,16407.30078125,207573900
2019-04-09,16336.5,175136900
2019-04-10,16396.30078125,213547500
2019-04-11,16399.5,230076600
2019-04-12,16480.5,195851400
2019-04-15,16515.5,194884000
2019-04-16,16502.19921875,202476900
2019-04-17,16544.19921875,333377300
2019-04-18,16612.80078125,195729700
2019-04-22,16577.30078125,169942700
2019-04-23,16669.400390625,221708500
2019-04-24,16586.5,212959200
2019-04-25,16576.099609375,278775000
2019-04-26,16613.5,282659400
2019-04-29,16600.400390625,180944800
2019-04-30,16580.69921875,207324200
2019-05-01,16502.80078125,220860600
2019-05-02,16410.900390625,255495300
2019-05-03,16494.400390625,202157100
2019-05-06,16493.5,197204000
2019-05-07,16357.7998046875,248842000
2019-05-08,16397.400390625,213596600
2019-05-09,16321.7998046875,224368300
2019-05-10,16297.599609375,233580500
2019-05-13,16193.400390625,232643800
2019-05-14,16284.5,205376300
2019-05-15,16318.099609375,203556400
2019-05-16,16443.900390625,207250700
2019-05-17,16401.80078125,182489100
2019-05-21,16426.5,218951700
2019-05-22,16327.400390625,197464300
2019-05-23,16164.599609375,243742200
2019-05-24,16230,192188500
2019-05-27,16346.7001953125,73315600
2019-05-28,16297.5,396196700
2019-05-29,16131.5,206795300
2019-05-30,16089.2001953125,171203300
2019-05-31,16037.5,224730200
2019-06-03,16015.900390625,223718800
2019-06-04,16166.2001953125,211115800
2019-06-05,16212.7001953125,230596500
2019-06-06,16227.7998046875,164790400
2019-06-07,16231,171066300
2019-06-10,16216.2998046875,172571600
2019-06-11,16248.7998046875,178845100
2019-06-12,16227.2001953125,190864300
2019-06-13,16239.2998046875,184289900
2019-06-14,16301.900390625,170254100
2019-06-17,16353.5,185238200
2019-06-18,16503.400390625,218953000
2019-06-19,16511.80078125,190088100
2019-06-20,16574.80078125,235060200
2019-06-21,16525.400390625,493939000
2019-06-24,16523.5,198177100
2019-06-25,16371.2998046875,207158600
2019-06-26,16312.2001953125,211051800
2019-06-27,16307.7001953125,177472300
2019-06-28,16382.2001953125,207980500
2019-07-02,16471.30078125,178238300
2019-07-03,16576.19921875,143993900
2019-07-04,16588.900390625,56637400
2019-07-05,16542,133774100
2019-07-08,16463,172378100
2019-07-09,16545.19921875,159727900
2019-07-10,16563.30078125,188751200
2019-07-11,16527.900390625,190584700
2019-07-12,16488.099609375,160587500
2019-07-15,16510.80078125,147789200
2019-07-16,16502.400390625,178472900
2019-07-17,16484.19921875,165612900
2019-07-18,16494.19921875,203717800
2019-07-19,16485.900390625,164302800
2019-07-22,16518.900390625,138546100
2019-07-23,16572.69921875,148830300
2019-07-24,16611.80078125,171778800
2019-07-25,16488.19921875,209506500
2019-07-26,16531,167192900
2019-07-29,16492.19921875,184840900
2019-07-30,16466.099609375,181417800
2019-07-31,16406.599609375,265480700
2019-08-01,16377,304393300
2019-08-02,16271.7001953125,240108500
2019-08-06,16149.5,317366800
2019-08-07,16265.2001953125,279764100
2019-08-08,16404.5,230997900
2019-08-09,16341.2998046875,210694000
2019-08-12,16237.7998046875,193944600
2019-08-13,16350.7998046875,227506600
2019-08-14,16045.900390625,235438100
2019-08-15,16012.5,202386000
2019-08-16,16149.7998046875,0
2019-08-19,16304.099609375,0
2019-08-20,16213.2998046875,165281200
2019-08-21,16309.2001953125,179093700
2019-08-22,16253.5,145756500
2019-08-23,16037.599609375,227392200
2019-08-26,16098.7998046875,167942900
2019-08-27,16183.599609375,232156300
2019-08-28,16271.7001953125,182417600
2019-08-29,16384.5,183112200
2019-08-30,16442.099609375,178987200
2019-09-03,16399.19921875,223316900
2019-09-04,16448.80078125,201346000
2019-09-05,16574.80078125,236406500
2019-09-06,16535.30078125,185443700
2019-09-09,16495.099609375,216894100
2019-09-10,16537.30078125,238455800
2019-09-11,16611.099609375,218707000
2019-09-12,16643.30078125,267934400
2019-09-13,16682.400390625,221919900
2019-09-16,16751.30078125,307592600
2019-09-17,16834.80078125,247102000
2019-09-18,16800.30078125,232114900
2019-09-19,16858.400390625,209325900
2019-09-20,16899.69921875,501130200
2019-09-23,16867.19921875,168552700
2019-09-24,16798.30078125,207308500
2019-09-25,16784.30078125,197464000
2019-09-26,16790.400390625,204562400
2019-09-27,16694.30078125,196461700
2019-09-30,16658.599609375,200791800
2019-10-01,16447.69921875,225195700
2019-10-02,16311,218200100
2019-10-03,16369,237883100
2019-10-04,16449.400390625,183485000
2019-10-07,16421.80078125,155833300
2019-10-08,16294,198432200
2019-10-09,16379.900390625,168389300
2019-10-10,16422.69921875,186014600
2019-10-11,16415.19921875,200746600
2019-10-15,16418.400390625,212333000
2019-10-16,16427.19921875,165968300
2019-10-17,16426.30078125,168397700
2019-10-18,16377.099609375,166417400
2019-10-21,16418.5,155105700
2019-10-22,16391.5,171979500
2019-10-23,16335.900390625,181906700
2019-10-24,16369.2998046875,167159100
2019-10-25,16404.5,173518300
2019-10-28,16387.5,162175300
2019-10-29,16418.099609375,178116500
2019-10-30,16501.400390625,160008300
2019-10-31,16483.19921875,222279500
2019-11-01,16594.099609375,201175400
2019-11-04,16669.80078125,244774900
2019-11-05,16681.900390625,229381500
2019-11-06,16745.599609375,217181200
2019-11-07,16805.80078125,242580400
2019-11-08,16877.400390625,207483800
2019-11-11,16882.80078125,153122700
2019-11-12,16909.400390625,230960400
2019-11-13,16958,184507900
2019-11-14,16972.19921875,166391500
2019-11-15,17028.5,189379400
2019-11-18,17025.099609375,206179100
2019-11-19,17011.400390625,224995000
2019-11-20,17005.80078125,237379700
2019-11-21,16999.19921875,236455800
2019-11-22,16954.80078125,199534600
2019-11-25,17032.900390625,218539900
2019-11-26,17035.900390625,327576100
2019-11-27,17100.599609375,176184000
2019-11-28,17114.5,63774100
2019-11-29,17040.19921875,155880500
2019-12-02,16981.5,198659100
2019-12-03,16892.19921875,220648800
2019-12-04,16897.30078125,206239700
2019-12-05,16854.900390625,227230800
2019-12-06,16997,183338400
2019-12-09,16950.900390625,194556800
2019-12-10,16950.69921875,187213300
2019-12-11,16939.599609375,191719000
2019-12-12,16946.900390625,242569600
2019-12-13,17003.099609375,296508900
2019-12-16,17056.400390625,205035700
2019-12-17,17075.19921875,206814500
2019-12-18,17032,248873100
2019-12-19,17064,207784300
2019-12-20,17118.400390625,465801000
2019-12-23,17128.69921875,162520400
2019-12-24,17180.19921875,93195000
2019-12-27,17168.19921875,134796700
2019-12-30,17098.599609375,128084900
2019-12-31,17063.400390625,155098600
2020-01-02,17100,156213500
2020-01-03,17066.099609375,185492100
2020-01-06,17105.5,195351800
2020-01-07,17168.099609375,171935800
2020-01-08,17167.80078125,246980100
2020-01-09,17235.599609375,222501200
2020-01-10,17234.5,192514100
2020-01-13,17293.400390625,268086800
2020-01-14,17352.900390625,235495600
2020-01-15,17415.19921875,207645200
2020-01-16,17484.80078125,261420600
2020-01-17,17559,224673300
2020-01-20,17597.400390625,111821100
2020-01-21,17572.30078125,241563100
2020-01-22,17599.900390625,213329700
2020-01-23,17621.80078125,330914300
2020-01-24,17565.30078125,193689100
2020-01-27,17442.5,203774000
2020-01-28,17500.900390625,198139800
2020-01-29,17511.80078125,169412800
2020-01-30,17490.599609375,191070300
2020-01-31,17318.5,239157000
2020-02-03,17379.80078125,196331500
2020-02-04,17512.69921875,235045300
2020-02-05,17651.599609375,223399700
2020-02-06,17757.5,199327500
2020-02-07,17655.5,209827800
2020-02-10,17740.599609375,210735600
2020-02-11,17777.099609375,199302100
2020-02-12,17832.900390625,246203500
2020-02-13,17821.19921875,255696600
2020-02-14,17848.400390625,222706800
2020-02-18,17858.30078125,294361000
2020-02-19,17925.400390625,215953000
2020-02-20,17944.099609375,248798000
2020-02-21,17843.5,271260900
2020-02-24,17562.69921875,310120500
2020-02-25,17177.400390625,303245600
2020-02-26,17041.900390625,303632000
2020-02-27,16717.400390625,232685900
2020-02-28,16263.099609375,590219300
2020-03-02,16553.30078125,374721500
2020-03-03,16423.599609375,393127900
2020-03-04,16779.5,273718600
2020-03-05,16554,313012300
2020-03-06,16175,374703800
2020-03-09,14514.2001953125,559227400
2020-03-10,14958.099609375,571001300
2020-03-11,14270.099609375,468990900
2020-03-12,12508.5,678332900
2020-03-13,13716.2998046875,669328700
2020-03-16,12360.400390625,525668300
2020-03-17,12685.2001953125,618745200
2020-03-18,11721.400390625,589437000
2020-03-19,12170.5,531586300
2020-03-20,11851.7998046875,727890300
2020-03-23,11228.5,473241500
2020-03-24,12571.099609375,489332500
2020-03-25,13139.2001953125,553126800
2020-03-26,13371.2001953125,471047400
2020-03-27,12687.7001953125,453378000
2020-03-30,13038.5,388246500
2020-03-31,13378.7998046875,498993900
2020-04-01,12876.400390625,373013200
2020-04-02,13097.7998046875,446041600
2020-04-03,12938.2998046875,354988900
2020-04-06,13592.7001953125,386784300
2020-04-07,13614.099609375,400917900
2020-04-08,13925.7001953125,374163600
2020-04-09,14166.599609375,437301200
2020-04-13,14075.900390625,326410100
2020-04-14,14258.400390625,335902300
2020-04-15,13958.599609375,315611500
2020-04-16,13899.2998046875,288395700
2020-04-17,14359.900390625,374045500
2020-04-20,14388.2998046875,334709500
2020-04-21,13940.099609375,307129600
2020-04-22,14288.2001953125,267174100
2020-04-23,14251.099609375,311058300
2020-04-24,14420.400390625,323679000
2020-04-27,14642.099609375,284519400
2020-04-28,14798.2998046875,297711300
2020-04-29,15228.099609375,371318900
2020-04-30,14780.7001953125,403599800
2020-05-01,14620.2998046875,287321200
2020-05-04,14745,295093500
2020-05-05,14811.599609375,297575700
2020-05-06,14830.7001953125,302690800
2020-05-07,14833.7001953125,314631200
2020-05-08,14966.599609375,312192200
2020-05-11,15103.2001953125,249605200
2020-05-12,14881.2001953125,306665300
2020-05-13,14503.2001953125,311644000
2020-05-14,14509.7001953125,307622100
2020-05-15,14638.900390625,286946500
2020-05-19,14885.5,378893100
2020-05-20,14997.599609375,300482200
2020-05-21,14884.900390625,288950700
2020-05-22,14913.599609375,252740100
2020-05-25,15075.400390625,127867600
2020-05-26,15148.099609375,299837800
2020-05-27,15272,349327900
2020-05-28,15262.7001953125,333986700
2020-05-29,15192.7998046875,793563100
2020-06-01,15236.2001953125,246513500
2020-06-02,15394.400390625,281513600
2020-06-03,15575.099609375,372203400
2020-06-04,15527.900390625,300079200
2020-06-05,15854.099609375,378218200
2020-06-08,15974.900390625,443015800
2020-06-09,15833.7001953125,360731300
2020-06-10,15701.2998046875,361958600
2020-06-11,15050.900390625,374440700
2020-06-12,15256.599609375,340418600
2020-06-15,15359.7001953125,294431200
2020-06-16,15515.7998046875,288913500
2020-06-17,15428.7001953125,232465300
2020-06-18,15479.7998046875,223123700
2020-06-19,15474.2001953125,944037400
2020-06-22,15516.900390625,240802500
2020-06-23,15564.7998046875,219102200
2020-06-24,15294.400390625,237452500
2020-06-25,15446.099609375,195778400
2020-06-26,15189,256563900
2020-06-29,15389.7001953125,216259300
2020-06-30,15515.2001953125,255554700
2020-07-02,15622.400390625,212038300
2020-07-03,15596.7998046875,61228900
2020-07-06,15669.7001953125,238091400
2020-07-07,15595.5,183708700
2020-07-08,15629.2001953125,207847400
2020-07-09,15568.599609375,203776400
2020-07-10,15713.7998046875,202764300
2020-07-13,15639.400390625,229578300
2020-07-14,15908.5,231744500
2020-07-15,16063.2998046875,238757000
2020-07-16,16024.5,174875100
2020-07-17,16123.5,163793600
2020-07-20,16183.7001953125,200331300
2020-07-21,16163,222826400
2020-07-22,16171.099609375,185905000
2020-07-23,16018.7001953125,196712200
2020-07-24,15997.099609375,166469100
2020-07-27,16161.2998046875,183667000
2020-07-28,16121.2998046875,191264800
2020-07-29,16294.7001953125,188311500
2020-07-30,16299.2998046875,185968400
2020-07-31,16169.2001953125,215140900
2020-08-04,16368,241457700
2020-08-05,16501.599609375,233396100
2020-08-06,16579.099609375,224432100
2020-08-07,16544.5,184328200
2020-08-10,16605.5,224219200
2020-08-11,16497,252377700
2020-08-12,16575.30078125,221356900
2020-08-13,16530.099609375,175048500
2020-08-14,16514.599609375,163417100
2020-08-17,16656.099609375,189274000
2020-08-18,16626.099609375,165959100
2020-08-19,16577.400390625,213007900
2020-08-20,16606.80078125,182658000
2020-08-21,16517.900390625,170632100
2020-08-24,16626.599609375,185390100
2020-08-25,16617.5,158151600
2020-08-26,16790,172126300
2020-08-27,16731.5,188262000
2020-08-28,16705.80078125,208789600
2020-08-31,16514.400390625,240911400
2020-09-01,16645,199788500
2020-09-02,16698,212021600
2020-09-03,16448.900390625,204806400
2020-09-04,16218,260641900
2020-09-08,16099.5,282440900
2020-09-09,16383.599609375,227750500
2020-09-10,16185.2998046875,215670200
2020-09-11,16222.5,186518000
2020-09-14,16360.099609375,231781100
2020-09-15,16431.30078125,208592800
2020-09-16,16295.7001953125,228140600
2020-09-17,16246.7001953125,206870300
2020-09-18,16199,532484100
2020-09-21,15981.7998046875,270490900
2020-09-22,16142.900390625,194993600
2020-09-23,15817.099609375,222693800
2020-09-24,15912.2998046875,206012100
2020-09-25,16065.400390625,177956600
2020-09-28,16242.7998046875,235688000
2020-09-29,16211.5,169170700
2020-09-30,16121.400390625,262491800
2020-10-01,16184.5,214841700
2020-10-02,16199.2998046875,188127700
2020-10-05,16410.19921875,219567000
2020-10-06,16236.099609375,242801100
2020-10-07,16428.30078125,205379400
2020-10-08,16534.5,226461000
2020-10-09,16562.80078125,209636000
2020-10-13,16510.80078125,222182000
2020-10-14,16455.400390625,224321800
2020-10-15,16501,182202700
2020-10-16,16438.80078125,176881000
2020-10-19,16274.099609375,212659200
2020-10-20,16273.2998046875,213156900
2020-10-21,16230.2001953125,188644100
2020-10-22,16279.400390625,202800600
2020-10-23,16304.099609375,188749600
2020-10-26,16079.599609375,219833500
2020-10-27,16020.900390625,188804700
2020-10-28,15586.599609375,277461700
2020-10-29,15670.7001953125,205663200
2020-10-30,15580.599609375,221840800
2020-11-02,15696.900390625,197139100
2020-11-03,15939.2001953125,194521900
2020-11-04,15998.7001953125,285809900
2020-11-05,16298.2001953125,294457200
2020-11-06,16282.7998046875,285271300
2020-11-09,16475.900390625,476657600
2020-11-10,16615.400390625,311212700
2020-11-11,16774.099609375,270429800
2020-11-12,16582.19921875,268327400
2020-11-13,16675.599609375,240207100
2020-11-16,16889.80078125,306813300
2020-11-17,16948.099609375,264191800
2020-11-18,16889.80078125,254893100
2020-11-19,16909.80078125,223713200
2020-11-20,17019.099609375,230208100
2020-11-23,17094.5,277217400
2020-11-24,17274.30078125,322087400
2020-11-25,17313.099609375,249081100
2020-11-26,17351.30078125,98806100
2020-11-27,17396.599609375,187468700
2020-11-30,17190.30078125,445832900
2020-12-01,17296.900390625,296753900
2020-12-02,17358.19921875,261964200
2020-12-03,17398,251025700
2020-12-04,17521,310268400
2020-12-07,17582.400390625,337305200
2020-12-08,17639,240054200
2020-12-09,17559.900390625,285235700
2020-12-10,17593.30078125,236325200
2020-12-11,17548.900390625,215913700
2020-12-14,17387.400390625,297756300
2020-12-15,17506.5,221396900
2020-12-16,17567.400390625,256848900
2020-12-17,17652.900390625,247245800
2020-12-18,17534.599609375,484558400
2020-12-21,17500.900390625,247287200
2020-12-22,17552.5,208088700
2020-12-23,17593.599609375,185161800
2020-12-24,17623.900390625,95985400
2020-12-29,17543.400390625,205406800
2020-12-30,17545.80078125,159579800
2020-12-31,17433.400390625,158566700
2021-01-04,17527.80078125,238981100
2021-01-05,17682.5,290354800
2021-01-06,17828.099609375,310529000
2021-01-07,18027.599609375,261370100
2021-01-08,18042.099609375,259284100
2021-01-11,17934.5,225412100
2021-01-12,17985.80078125,244677100
2021-01-13,17934.69921875,241172100
2021-01-14,17958.099609375,301078300
2021-01-15,17909,272687100
2021-01-18,17944.900390625,99218700
2021-01-19,17957.400390625,249130300
2021-01-20,18014.900390625,250065700
2021-01-21,17916.19921875,223742100
2021-01-22,17845.900390625,209351600
2021-01-25,17906,246248500
2021-01-26,17779.400390625,221426800
2021-01-27,17424.400390625,291250600
2021-01-28,17657.19921875,270830400
2021-01-29,17337,304309300
2021-02-01,17692.5,249639800
2021-02-02,17874.5,261105300
2021-02-03,17915.900390625,255233000
2021-02-04,18042,257772500
2021-02-05,18135.900390625,232815100
2021-02-08,18330.30078125,304595300
2021-02-09,18408.599609375,247757000
2021-02-10,18457.80078125,258145800
2021-02-11,18393,271159600
2021-02-12,18460.19921875,253651600
2021-02-16,18492.5,290057900
2021-02-17,18374.80078125,273855900
2021-02-18,18274.099609375,266208900
2021-02-19,18384.30078125,268139900
2021-02-22,18416.69921875,334212900
2021-02-23,18330.099609375,289758200
2021-02-24,18484.5,323819900
2021-02-25,18223.5,337509600
2021-02-26,18060.30078125,402542300
2021-03-01,18299.599609375,269334400
2021-03-02,18421.599609375,286904700
2021-03-03,18320.69921875,269124900
2021-03-04,18125.69921875,334455700
2021-03-05,18381,327500800
2021-03-08,18457.80078125,328558000
2021-03-09,18599.19921875,303912400
2021-03-10,18690,242923900
2021-03-11,18844.599609375,260042200
2021-03-12,18851.30078125,254099200
2021-03-15,18954.80078125,265614100
2021-03-16,18874,264008800
2021-03-17,18983.099609375,271250700
2021-03-18,18836.5,266495000
2021-03-19,18854,602538800
2021-03-22,18815.099609375,211043900
2021-03-23,18669.80078125,252576800
2021-03-24,18628.30078125,237789800
2021-03-25,18651.099609375,258146600
2021-03-26,18752.599609375,221384200
2021-03-29,18719.19921875,236511600
2021-03-30,18705.599609375,201113500
2021-03-31,18700.69921875,272256500
2021-04-01,18990.30078125,216025700
2021-04-05,19026.80078125,214805600
2021-04-06,19104.099609375,206255900
2021-04-07,19129.099609375,215459500
2021-04-08,19228.900390625,225408600
2021-04-09,19228,183702100
2021-04-12,19201.30078125,228013000
2021-04-13,19203.69921875,221511800
2021-04-14,19171.69921875,205082600
